,1,2,3,4,5
2020-11-28,0,7,0,0,0
2020-11-29,0,7,0,0,0
2020-11-30,0,7,0,0,0
2020-12-01,7,21,49,21,0
2020-12-02,7,21,49,21,0
2020-12-03,7,21,49,21,0
2020-12-04,7,21,49,21,7
2020-12-05,7,21,49,21,7
2020-12-06,7,21,49,21,7
2020-12-07,14,28,63,21,7
2020-12-08,77,147,231,308,301
2020-12-09,189,322,420,546,602
2020-12-10,420,721,742,1008,1204
2020-12-11,637,1057,1148,1484,1862
2020-12-12,735,1232,1449,1834,2254
2020-12-13,749,1288,1526,1883,2352
2020-12-14,1043,1722,2023,2471,3059
2020-12-15,4277,5747,7441,7763,8344
2020-12-16,9821,12586,16037,18053,19943
2020-12-17,15015,19313,24780,27923,31213
2020-12-18,20069,24528,31507,35728,40229
2020-12-19,26397,31619,40313,45619,51765
2020-12-20,30261,36491,46417,52654,59542
2020-12-21,32802,39760,50435,57141,63840
2020-12-22,36862,44919,56959,65086,73178
2020-12-23,40327,49140,61810,72030,81053
2020-12-24,41104,50057,63112,73689,82859
2020-12-25,41104,50057,63112,73696,82859
2020-12-26,41104,50057,63119,73703,82887
2020-12-27,41125,50064,63133,73710,82908
2020-12-28,41188,50106,63168,73759,82978
2020-12-29,42623,51779,65121,76076,85267
2020-12-30,45759,55468,69741,81382,90587
2020-12-31,47558,57680,73346,84798,94528
2021-01-01,47908,58205,74298,85645,95767
2021-01-02,48475,59101,75698,87059,97720
2021-01-03,48580,59227,75852,87234,98056
2021-01-04,48776,59514,76132,87563,98406
2021-01-05,49350,60480,77266,88704,100023
2021-01-06,50561,62195,79072,90853,102970
2021-01-07,55573,69405,88039,102116,116382
2021-01-08,62867,79779,100856,117376,134225
2021-01-09,68943,87626,110999,130669,150843
2021-01-10,71869,91329,115794,136416,156940
2021-01-11,73899,93667,118412,139566,160300
2021-01-12,77630,98378,124201,147105,170282
2021-01-13,83727,106568,134785,161420,187054
2021-01-14,92526,117831,147686,177219,205429
2021-01-15,102879,130543,162995,195321,227619
2021-01-16,111188,142639,178066,210329,245231
2021-01-17,114611,147385,184744,216664,252273
2021-01-18,117523,150962,189161,221123,258153
2021-01-19,124908,160706,200557,233779,274456
2021-01-20,130200,167860,209111,243327,286377
2021-01-21,135702,174790,218127,253757,297927
2021-01-22,142128,183435,228417,265391,311199
2021-01-23,146979,190456,238364,275898,322434
2021-01-24,148743,192591,241255,279167,325598
2021-01-25,151151,195545,244874,282646,329266
2021-01-26,153601,198779,248388,286034,332773
2021-01-27,156191,201922,252049,289457,336546
2021-01-28,159383,206381,256823,294693,341488
2021-01-29,162582,210462,261198,299313,346325
2021-01-30,164535,213668,264411,303499,349895
2021-01-31,165403,214907,265636,304892,351267
2021-02-01,166803,216650,267316,306579,352947
2021-02-02,168168,218169,268856,308231,354781
2021-02-03,169687,219828,270501,309932,356489
2021-02-04,171192,221536,272167,311521,358246
2021-02-05,172634,223202,273826,313075,359681
2021-02-06,173712,224252,275009,314041,360696
2021-02-07,174132,224770,275492,314496,361326
2021-02-08,175224,225967,276577,315525,362257
2021-02-09,176449,227143,277774,316652,363300
2021-02-10,177842,228480,279020,317884,364301
2021-02-11,179137,229761,280168,319018,365225
2021-02-12,180285,231070,281288,320089,366142
2021-02-13,181083,231840,281974,320684,366625
2021-02-14,181328,232134,282226,320866,366786
2021-02-15,181818,232659,282674,321272,367122
2021-02-16,182315,233142,283101,321664,367444
2021-02-17,182770,233632,283514,322056,367843
2021-02-18,183288,234115,283899,322427,368172
2021-02-19,183694,234472,284186,322714,368431
2021-02-20,183939,234696,284396,322924,368578
2021-02-21,184044,234787,284452,322980,368613
2021-02-22,184282,235039,284655,323169,368795
2021-02-23,184597,235333,284949,323414,369026
2021-02-24,184947,235648,285243,323666,369278
2021-02-25,185339,236005,285544,323939,369488
2021-02-26,185640,236327,285810,324149,369712
2021-02-27,185836,236488,285950,324303,369859
2021-02-28,185913,236579,285999,324338,369901
2021-03-01,186088,236747,286132,324464,369992
2021-03-02,186326,236978,286300,324611,370090
2021-03-03,186557,237216,286482,324765,370237
2021-03-04,186886,237475,286748,324996,370412
2021-03-05,187187,237783,287021,325206,370664
2021-03-06,187397,237986,287161,325339,370797
2021-03-07,187446,238049,287203,325374,370832
2021-03-08,187614,238189,287287,325472,370909
2021-03-09,187775,238371,287427,325591,371021
2021-03-10,187999,238553,287560,325731,371133
2021-03-11,188188,238756,287700,325864,371266
2021-03-12,188356,238917,287847,325990,371385
2021-03-13,188489,239008,287931,326067,371455
2021-03-14,188524,239043,287966,326088,371490
2021-03-15,188636,239162,288071,326165,371560
2021-03-16,188783,239330,288204,326277,371644
2021-03-17,188909,239470,288309,326375,371749
2021-03-18,189056,239652,288435,326501,371854
2021-03-19,189210,239813,288547,326606,371966
2021-03-20,189294,239918,288610,326676,372050
2021-03-21,189336,239960,288631,326697,372057
2021-03-22,189427,240044,288701,326767,372120
2021-03-23,189581,240191,288792,326851,372197
2021-03-24,189700,240324,288897,326935,372274
2021-03-25,189875,240499,289016,327047,372351
2021-03-26,190015,240611,289107,327124,372442
2021-03-27,190106,240709,289191,327194,372505
2021-03-28,190141,240744,289219,327222,372533
2021-03-29,190239,240828,289289,327292,372589
2021-03-30,190379,240919,289373,327369,372666
2021-03-31,190491,241038,289450,327446,372750
2021-04-01,190596,241129,289520,327516,372827
2021-04-02,190631,241157,289548,327537,372841
2021-04-03,190659,241192,289569,327558,372862
2021-04-04,190673,241206,289576,327572,372869
2021-04-05,190680,241220,289590,327572,372876
2021-04-06,190750,241276,289625,327614,372904
2021-04-07,190834,241353,289695,327663,372946
2021-04-08,190918,241423,289744,327733,373016
2021-04-09,191009,241507,289807,327810,373107
2021-04-10,191051,241563,289870,327845,373142
2021-04-11,191079,241584,289884,327866,373163
2021-04-12,191149,241633,289912,327901,373191
2021-04-13,191219,241696,289947,327936,373226
2021-04-14,191268,241738,289975,327971,373261
2021-04-15,191324,241794,290031,328006,373296
2021-04-16,191366,241864,290080,328048,373359
2021-04-17,191394,241899,290101,328083,373380
2021-04-18,191408,241906,290108,328090,373394
2021-04-19,191436,241941,290136,328104,373415
2021-04-20,191464,241969,290171,328146,373436
2021-04-21,191513,242011,290213,328188,373464
2021-04-22,191555,242053,290241,328209,373485
2021-04-23,191590,242088,290276,328237,373520
2021-04-24,191611,242109,290297,328258,373534
2021-04-25,191625,242116,290297,328265,373548
2021-04-26,191646,242151,290318,328286,373569
2021-04-27,191681,242172,290353,328321,373590
2021-04-28,191723,242207,290395,328349,373632
2021-04-29,191772,242235,290430,328384,373646
2021-04-30,191828,242270,290472,328405,373674
2021-05-01,191835,242277,290486,328412,373681
2021-05-02,191835,242284,290493,328412,373688
2021-05-03,191842,242291,290493,328419,373688
2021-05-04,191863,242326,290507,328433,373695
2021-05-05,191891,242347,290535,328454,373716
2021-05-06,191926,242375,290556,328475,373730
2021-05-07,191954,242410,290570,328496,373744
2021-05-08,191968,242424,290591,328503,373751
2021-05-09,191982,242431,290598,328510,373751
2021-05-10,191996,242445,290612,328524,373765
2021-05-11,192017,242480,290647,328552,373786
2021-05-12,192052,242508,290675,328580,373807
2021-05-13,192087,242529,290696,328601,373821
2021-05-14,192129,242564,290710,328622,373835
2021-05-15,192143,242578,290724,328629,373842
2021-05-16,192143,242592,290731,328636,373849
2021-05-17,192157,242613,290745,328650,373863
2021-05-18,192185,242634,290780,328678,373877
2021-05-19,192220,242662,290801,328699,373891
2021-05-20,192262,242690,290829,328713,373905
2021-05-21,192283,242732,290850,328727,373926
2021-05-22,192297,242739,290857,328734,373933
2021-05-23,192297,242739,290857,328734,373933
2021-05-24,192297,242739,290857,328734,373933
total,200851,251230,298102,335286,380394
