,0,1,2,3,4,5,6,7,8,9
2021-01-19,339577,66521,712481,189441,43946,27153,88865,48468,73493,76853
2021-01-20,362432,69510,757316,235746,48384,29414,94633,51443,78022,81410
2021-01-21,385616,73927,795949,288834,54257,32088,100821,54600,82579,86380
2021-01-22,411530,81711,846608,373121,62629,35931,108486,58310,87710,92015
2021-01-23,432642,83881,888335,479115,71344,39193,114499,61299,91847,96397
2021-01-24,445277,84665,900284,516523,75558,41104,117971,63245,94381,99071
2021-01-25,460593,85295,912394,548394,79415,42973,122024,65226,97412,102263
2021-01-26,478170,86107,927031,593040,85274,45283,126938,67585,100751,105854
2021-01-27,494725,86786,938945,638582,91938,48041,131586,69825,103936,109389
2021-01-28,511686,87528,954058,716891,103873,51800,136584,72163,107247,112952
2021-01-29,529830,88431,969738,837032,117579,56406,142240,74977,110929,116732
2021-01-30,544418,88851,980875,967309,135135,60116,146846,77189,113925,119798
2021-01-31,555667,88998,985362,1042041,145334,63931,150010,78890,116060,122129
2021-02-01,566181,89432,991053,1103963,156037,69790,153153,80465,118076,124306
2021-02-02,577297,89880,996989,1175909,170275,75880,156884,82348,120379,126735
2021-02-03,589547,90545,1003051,1268554,191555,84035,161161,84483,122962,129248
2021-02-04,602749,91259,1009099,1364475,217175,94402,166446,86772,125664,132118
2021-02-05,615482,92029,1014797,1453501,243733,105826,171577,89138,128345,134904
2021-02-06,626640,92407,1018696,1570114,286062,122164,176869,91336,130858,137438
2021-02-07,633297,92554,1020537,1628207,304948,131572,179718,92771,132419,138964
2021-02-08,640346,92939,1023799,1677214,323470,143479,182819,94031,133840,140504
2021-02-09,649026,93492,1027621,1736812,346948,170954,187411,95865,135737,142401
2021-02-10,658805,94339,1032227,1782368,371350,215516,193977,98693,137956,144508
2021-02-11,670376,95221,1036455,1825432,398321,279769,203679,102676,140924,147119
2021-02-12,683718,96152,1040452,1861300,421883,353605,217777,107807,144466,150521
2021-02-13,698278,96551,1042979,1892611,443149,439551,232834,113295,147910,153895
2021-02-14,706321,96628,1043931,1901767,450205,476903,241087,116074,150087,155946
2021-02-15,715771,97090,1045415,1909362,456519,517713,250201,118951,152334,158116
2021-02-16,728805,97496,1046815,1915879,466431,571851,280357,126427,156660,161742
2021-02-17,747075,97916,1048285,1921668,479409,631799,336994,137683,163758,167384
2021-02-18,766080,98371,1049629,1926225,491841,678468,391153,147595,170618,172956
2021-02-19,783727,98840,1050791,1929641,502817,714665,432810,156359,176505,177646
2021-02-20,801528,98966,1051470,1932700,513576,745955,475636,165277,182133,182553
2021-02-21,809893,98994,1051708,1933617,518070,757925,489090,169428,184555,184772
2021-02-22,819980,99092,1052247,1935080,524111,774662,505022,173754,187586,187642
2021-02-23,837662,99344,1053206,1937320,536501,793751,549913,182728,193970,193144
2021-02-24,860916,99631,1054256,1940295,553091,819154,610897,200053,202069,200039
2021-02-25,886802,99918,1055404,1943613,572943,842800,675129,222355,211694,207753
2021-02-26,914949,100156,1056496,1946700,592879,865998,741006,249368,222348,215754
2021-02-27,940044,100247,1057056,1948737,608118,882021,791665,272083,230454,222306
2021-02-28,952343,100289,1057217,1949521,614054,890484,807478,288050,234108,225519
2021-03-01,963291,100422,1057602,1950361,618695,895790,819637,304661,237167,228291
2021-03-02,974435,100590,1058155,1951369,623490,901404,834323,325808,240989,231679
2021-03-03,991872,100758,1058862,1952671,630707,907998,862568,353052,247716,236572
2021-03-04,1012543,100968,1059646,1954505,640129,917399,902538,390614,256501,243481
2021-03-05,1036616,101213,1060479,1956633,649054,927031,946113,427539,268016,250670
2021-03-06,1062537,101262,1060976,1958215,658294,935739,993867,466697,280441,258734
2021-03-07,1071189,101276,1061088,1958586,660982,937825,1005207,486577,285285,260995
2021-03-08,1080114,101388,1061361,1959279,663950,941213,1018563,510384,291942,263333
2021-03-09,1090600,101514,1061830,1960070,667282,944377,1033634,531608,303079,266651
2021-03-10,1103543,101633,1062299,1960917,670495,947352,1051344,553385,318619,270613
2021-03-11,1115289,101724,1062712,1961729,673092,950124,1066240,574665,338107,275905
2021-03-12,1136590,101878,1063195,1962849,677166,954436,1093715,603057,369033,289394
2021-03-13,1166837,101913,1063566,1964004,682129,959896,1133706,639030,421148,320978
2021-03-14,1180522,101920,1063699,1964438,684236,962654,1151129,657790,449463,332213
2021-03-15,1198533,101976,1063972,1965061,687197,966189,1173781,678167,500745,346906
2021-03-16,1221080,102081,1064308,1965761,689759,969164,1198834,695793,559132,374045
2021-03-17,1248366,102186,1064602,1966440,692398,971544,1221031,710402,613004,416948
2021-03-18,1278690,102319,1064994,1967210,694855,974155,1244887,725186,666050,487179
2021-03-19,1315426,102424,1065344,1967931,697466,976451,1269905,741125,723884,561015
2021-03-20,1367709,102466,1065624,1968645,700672,979503,1302665,758324,790930,683095
2021-03-21,1394316,102480,1065722,1968932,701848,980392,1315608,765478,822934,727657
2021-03-22,1417927,102522,1065911,1969373,703318,981491,1328285,771554,850101,767606
2021-03-23,1446662,102606,1066149,1969856,704949,982625,1340339,776671,873859,807583
2021-03-24,1480710,102683,1066436,1970423,706916,983815,1352148,781900,894096,844494
2021-03-25,1522808,102788,1066772,1971025,708848,985019,1364027,786688,912555,881608
2021-03-26,1574972,102928,1067073,1971669,711060,986188,1377201,791707,932407,920416
2021-03-27,1655689,102991,1067360,1972411,713482,987672,1394512,797636,954660,969948
2021-03-28,1700433,103012,1067486,1972719,714623,988351,1402800,800415,967365,993573
2021-03-29,1734369,103082,1067696,1973125,715834,989079,1410129,802879,976850,1011535
2021-03-30,1771693,103159,1067927,1973587,716996,989891,1416940,805098,984830,1027166
2021-03-31,1811033,103257,1068179,1974126,718459,990696,1424094,807023,992390,1043021
2021-04-01,1840608,103327,1068396,1974546,719523,991228,1429211,808213,997486,1049804
2021-04-02,1858493,103348,1068592,1974861,719971,991466,1432025,808920,1001714,1053920
2021-04-03,1875461,103376,1068711,1975057,720433,991725,1434874,809795,1006369,1058596
2021-04-04,1883539,103376,1068753,1975148,720636,991837,1436554,810180,1008637,1060458
2021-04-05,1887263,103383,1068788,1975204,720797,991907,1437464,810397,1009638,1061270
2021-04-06,1899457,103460,1068879,1975407,721210,992145,1439382,810824,1011080,1062992
2021-04-07,1913968,103523,1069110,1975743,721875,992481,1442000,811566,1012753,1065386
2021-04-08,1926435,103579,1069285,1976100,722414,992824,1444219,812308,1014153,1067675
2021-04-09,1941730,103663,1069481,1976485,723093,993202,1446893,813085,1016071,1070895
2021-04-10,1961785,103712,1069635,1976849,723723,993573,1449525,813743,1017947,1074409
2021-04-11,1972187,103747,1069705,1977017,723982,993713,1450568,814016,1018577,1075886
2021-04-12,1977402,103789,1069810,1977220,724269,993895,1451471,814268,1019109,1076887
2021-04-13,1989435,103838,1069922,1977500,724570,994105,1452584,814534,1019697,1077874
2021-04-14,2014936,103901,1070055,1977773,724899,994308,1453725,814765,1020278,1078854
2021-04-15,2049054,103943,1070174,1978067,725235,994504,1455111,815010,1020838,1079862
2021-04-16,2084922,103992,1070293,1978382,725592,994700,1456616,815269,1021426,1080884
2021-04-17,2126684,103999,1070384,1978641,725914,994903,1458156,815563,1022070,1082053
2021-04-18,2154782,104006,1070433,1978753,726089,994994,1459003,815682,1022371,1082620
2021-04-19,2181179,104027,1070517,1978907,726278,995099,1459794,815843,1022693,1083138
2021-04-20,2206260,104062,1070629,1979089,726537,995246,1460704,816004,1023008,1083691
2021-04-21,2236206,104090,1070734,1979299,726831,995400,1461880,816200,1023379,1084391
2021-04-22,2270142,104104,1070832,1979530,727104,995561,1463105,816375,1023806,1085077
2021-04-23,2306185,104132,1070909,1979789,727405,995736,1464477,816585,1024219,1085875
2021-04-24,2353505,104139,1070965,1980055,727741,995918,1465912,816816,1024744,1086806
2021-04-25,2376010,104146,1071000,1980230,727909,996002,1466696,816956,1025010,1087261
2021-04-26,2395953,104160,1071070,1980391,728119,996121,1467403,817089,1025311,1087709
2021-04-27,2426501,104174,1071161,1980573,728392,996254,1468481,817243,1025689,1088255
2021-04-28,2459968,104195,1071238,1980776,728686,996450,1469587,817390,1026046,1088794
2021-04-29,2498363,104237,1071336,1981014,729036,996632,1470931,817565,1026403,1089368
2021-04-30,2536632,104244,1071413,1981210,729337,996786,1472114,817733,1026774,1090026
2021-05-01,2577554,104258,1071455,1981371,729589,996926,1473262,817859,1027089,1090586
2021-05-02,2602726,104258,1071469,1981427,729715,996989,1473969,817936,1027264,1090908
2021-05-03,2623488,104258,1071490,1981476,729785,997031,1474424,817985,1027376,1091111
2021-05-04,2656962,104265,1071532,1981581,729953,997115,1475236,818069,1027565,1091454
2021-05-05,2694265,104272,1071602,1981714,730184,997241,1476265,818202,1027845,1091916
2021-05-06,2728425,104286,1071679,1981868,730485,997437,1477553,818370,1028153,1092420
2021-05-07,2768388,104300,1071735,1982015,730765,997591,1478757,818552,1028482,1093001
2021-05-08,2817178,104307,1071777,1982127,731003,997752,1480122,818748,1028860,1093652
2021-05-09,2843358,104307,1071798,1982183,731136,997829,1480787,818839,1029042,1094009
2021-05-10,2868418,104321,1071840,1982253,731297,997948,1481522,818937,1029273,1094401
2021-05-11,2899540,104328,1071896,1982365,731605,998074,1482635,819084,1029581,1094912
2021-05-12,2953342,104335,1071973,1982533,732060,998256,1484525,819301,1029994,1095563
2021-05-13,3015432,104356,1072036,1982701,732536,998438,1486604,819546,1030470,1096284
2021-05-14,3079027,104370,1072085,1982834,732984,998613,1488564,819805,1030897,1097033
2021-05-15,3153430,104377,1072134,1982988,733467,998774,1490769,820057,1031394,1097880
2021-05-16,3190453,104377,1072169,1983065,733698,998858,1491798,820190,1031646,1098342
2021-05-17,3216346,104384,1072204,1983142,733922,998942,1492533,820344,1031856,1098706
2021-05-18,3267082,104398,1072246,1983261,734272,999075,1493954,820512,1032192,1099224
2021-05-19,3351005,104405,1072316,1983422,734755,999285,1496180,820764,1032654,1099987
2021-05-20,3351005,104405,1072316,1983422,734755,999285,1496180,820764,1032654,1099987
total,9461361,107758,1113525,2071391,833084,1074962,1786820,915495,1179612,1298423
