,F,M
2020-11-28,651112,506702
2020-11-29,651112,506702
2020-11-30,651112,506702
2020-12-01,651105,506702
2020-12-02,651105,506695
2020-12-03,651105,506695
2020-12-04,651098,506695
2020-12-05,651098,506695
2020-12-06,651098,506695
2020-12-07,651098,506695
2020-12-08,650944,506632
2020-12-09,650706,506520
2020-12-10,650391,506408
2020-12-11,650048,506268
2020-12-12,649761,506177
2020-12-13,649670,506149
2020-12-14,649460,506065
2020-12-15,649005,505918
2020-12-16,648459,505757
2020-12-17,647850,505533
2020-12-18,647227,505316
2020-12-19,646723,505127
2020-12-20,646114,504875
2020-12-21,645309,504623
2020-12-22,644532,504364
2020-12-23,643734,504028
2020-12-24,643363,503874
2020-12-25,643356,503874
2020-12-26,643300,503846
2020-12-27,643174,503811
2020-12-28,642971,503762
2020-12-29,642313,503426
2020-12-30,641067,502775
2020-12-31,639996,502222
2021-01-01,639660,502082
2021-01-02,639212,501907
2021-01-03,638939,501809
2021-01-04,638400,501620
2021-01-05,637350,501179
2021-01-06,636027,500647
2021-01-07,634137,499807
2021-01-08,631848,498624
2021-01-09,629853,497630
2021-01-10,628761,497154
2021-01-11,627235,496510
2021-01-12,625338,495551
2021-01-13,622769,494088
2021-01-14,619899,492324
2021-01-15,616637,490343
2021-01-16,614278,489062
2021-01-17,612843,488250
2021-01-18,610750,487004
2021-01-19,607670,484862
2021-01-20,603211,481460
2021-01-21,597758,477239
2021-01-22,590373,471331
2021-01-23,581875,464051
2021-01-24,577822,460656
2021-01-25,573384,457030
2021-01-26,567910,452312
2021-01-27,560728,446152
2021-01-28,550473,437325
2021-01-29,535850,424711
2021-01-30,521178,411950
2021-01-31,511133,403165
2021-02-01,501935,395269
2021-02-02,490812,385518
2021-02-03,474341,370916
2021-02-04,456491,354900
2021-02-05,436590,337106
2021-02-06,410879,314181
2021-02-07,401142,305725
2021-02-08,389130,294763
2021-02-09,374213,280742
2021-02-10,361564,268814
2021-02-11,347571,256263
2021-02-12,333284,243201
2021-02-13,320152,231763
2021-02-14,316295,228333
2021-02-15,311703,224182
2021-02-16,305760,218484
2021-02-17,297381,210504
2021-02-18,288967,202650
2021-02-19,281673,195993
2021-02-20,274225,189560
2021-02-21,271586,187334
2021-02-22,267351,183610
2021-02-23,258587,176330
2021-02-24,245875,166243
2021-02-25,229544,153979
2021-02-26,213241,142457
2021-02-27,199003,132965
2021-02-28,194131,129745
2021-03-01,189189,126287
2021-03-02,183484,122360
2021-03-03,177576,118342
2021-03-04,169561,112756
2021-03-05,159782,106386
2021-03-06,150822,100646
2021-03-07,148078,98910
2021-03-08,144823,96684
2021-03-09,141330,94283
2021-03-10,137858,92071
2021-03-11,134967,90062
2021-03-12,131341,87892
2021-03-13,127127,85092
2021-03-14,125657,83993
2021-03-15,123319,82348
2021-03-16,120806,80619
2021-03-17,118566,79044
2021-03-18,116228,77441
2021-03-19,113512,75705
2021-03-20,110551,73913
2021-03-21,109508,73227
2021-03-22,108101,72226
2021-03-23,106407,71106
2021-03-24,104524,69776
2021-03-25,102340,68334
2021-03-26,100044,66906
2021-03-27,97692,65471
2021-03-28,96684,64827
2021-03-29,95487,63980
2021-03-30,94143,63049
2021-03-31,92715,62104
2021-04-01,91742,61481
2021-04-02,91329,61222
2021-04-03,90790,60809
2021-04-04,90622,60697
2021-04-05,90468,60620
2021-04-06,89873,60200
2021-04-07,89215,59759
2021-04-08,88613,59332
2021-04-09,87878,58863
2021-04-10,87311,58492
2021-04-11,87066,58289
2021-04-12,86716,58051
2021-04-13,86254,57729
2021-04-14,85820,57449
2021-04-15,85393,57120
2021-04-16,84903,56812
2021-04-17,84532,56574
2021-04-18,84364,56469
2021-04-19,84126,56315
2021-04-20,83832,56084
2021-04-21,83489,55818
2021-04-22,83111,55524
2021-04-23,82663,55223
2021-04-24,82334,55020
2021-04-25,82180,54936
2021-04-26,81914,54775
2021-04-27,81606,54579
2021-04-28,81249,54369
2021-04-29,80850,54103
2021-04-30,80486,53865
2021-05-01,80248,53697
2021-05-02,80178,53620
2021-05-03,80122,53578
2021-05-04,79898,53410
2021-05-05,79534,53172
2021-05-06,79184,52962
2021-05-07,78862,52738
2021-05-08,78603,52570
2021-05-09,78491,52479
2021-05-10,78288,52318
2021-05-11,77910,52080
2021-05-12,77399,51758
2021-05-13,76902,51485
2021-05-14,76286,51114
2021-05-15,75747,50841
2021-05-16,75509,50715
2021-05-17,75243,50540
2021-05-18,74760,50253
2021-05-19,74172,49931
2021-05-20,73479,49623
2021-05-21,73003,49413
2021-05-22,72639,49210
2021-05-23,72625,49203
2021-05-24,72611,49196
total,651112,506702
