,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,35,21
2020-12-09,112,63
2020-12-10,189,98
2020-12-11,273,140
2020-12-12,336,168
2020-12-13,392,196
2020-12-14,455,238
2020-12-15,602,301
2020-12-16,749,385
2020-12-17,952,476
2020-12-18,1183,567
2020-12-19,1407,665
2020-12-20,1631,784
2020-12-21,1939,896
2020-12-22,2198,1036
2020-12-23,2527,1225
2020-12-24,2667,1323
2020-12-25,2674,1323
2020-12-26,2674,1330
2020-12-27,2716,1344
2020-12-28,2793,1386
2020-12-29,3024,1484
2020-12-30,3584,1722
2020-12-31,4137,1981
2021-01-01,4277,2037
2021-01-02,4403,2086
2021-01-03,4508,2121
2021-01-04,4711,2205
2021-01-05,5117,2345
2021-01-06,5719,2583
2021-01-07,6636,3052
2021-01-08,7679,3570
2021-01-09,8652,4032
2021-01-10,9142,4242
2021-01-11,9730,4515
2021-01-12,10556,4907
2021-01-13,11620,5404
2021-01-14,12838,6027
2021-01-15,14231,6783
2021-01-16,15463,7399
2021-01-17,16247,7784
2021-01-18,17073,8225
2021-01-19,18277,8876
2021-01-20,19698,9709
2021-01-21,21308,10773
2021-01-22,23562,12362
2021-01-23,25480,13706
2021-01-24,26607,14497
2021-01-25,27720,15253
2021-01-26,29071,16212
2021-01-27,30660,17374
2021-01-28,32837,18956
2021-01-29,35448,20951
2021-01-30,37520,22589
2021-01-31,39641,24290
2021-02-01,42819,26964
2021-02-02,46081,29799
2021-02-03,50414,33621
2021-02-04,55874,38521
2021-02-05,61866,43953
2021-02-06,70462,51695
2021-02-07,75285,56280
2021-02-08,81424,62055
2021-02-09,95431,75523
2021-02-10,118083,97426
2021-02-11,150724,129038
2021-02-12,188601,164997
2021-02-13,233051,206500
2021-02-14,252154,224749
2021-02-15,273056,244657
2021-02-16,300307,271544
2021-02-17,330162,301630
2021-02-18,353647,324814
2021-02-19,371665,343000
2021-02-20,387296,358659
2021-02-21,393323,364602
2021-02-22,401457,373198
2021-02-23,410991,382760
2021-02-24,423927,395227
2021-02-25,435995,406798
2021-02-26,447797,418194
2021-02-27,455952,426069
2021-02-28,460194,430283
2021-03-01,462847,432936
2021-03-02,465710,435694
2021-03-03,469112,438879
2021-03-04,473949,443443
2021-03-05,478863,448161
2021-03-06,483315,452424
2021-03-07,484365,453460
2021-03-08,486080,455133
2021-03-09,487648,456729
2021-03-10,489104,458241
2021-03-11,490476,459641
2021-03-12,492604,461825
2021-03-13,495306,464583
2021-03-14,496678,465969
2021-03-15,498414,467775
2021-03-16,499877,469287
2021-03-17,500997,470547
2021-03-18,502257,471898
2021-03-19,503342,473109
2021-03-20,504756,474747
2021-03-21,505141,475244
2021-03-22,505666,475825
2021-03-23,506191,476434
2021-03-24,506751,477064
2021-03-25,507297,477715
2021-03-26,507829,478359
2021-03-27,508501,479171
2021-03-28,508802,479542
2021-03-29,509117,479955
2021-03-30,509502,480382
2021-03-31,509873,480823
2021-04-01,510132,481089
2021-04-02,510244,481215
2021-04-03,510377,481348
2021-04-04,510426,481411
2021-04-05,510447,481453
2021-04-06,510559,481579
2021-04-07,510713,481768
2021-04-08,510881,481936
2021-04-09,511063,482139
2021-04-10,511238,482335
2021-04-11,511294,482412
2021-04-12,511378,482517
2021-04-13,511476,482622
2021-04-14,511567,482734
2021-04-15,511672,482832
2021-04-16,511770,482930
2021-04-17,511868,483035
2021-04-18,511910,483084
2021-04-19,511959,483133
2021-04-20,512029,483210
2021-04-21,512099,483294
2021-04-22,512162,483392
2021-04-23,512246,483490
2021-04-24,512330,483581
2021-04-25,512365,483637
2021-04-26,512428,483693
2021-04-27,512498,483756
2021-04-28,512589,483854
2021-04-29,512673,483959
2021-04-30,512743,484036
2021-05-01,512813,484113
2021-05-02,512841,484148
2021-05-03,512862,484169
2021-05-04,512897,484218
2021-05-05,512946,484288
2021-05-06,513037,484393
2021-05-07,513114,484477
2021-05-08,513191,484561
2021-05-09,513233,484596
2021-05-10,513296,484645
2021-05-11,513359,484708
2021-05-12,513457,484799
2021-05-13,513548,484890
2021-05-14,513639,484974
2021-05-15,513723,485044
2021-05-16,513779,485079
2021-05-17,513814,485121
2021-05-18,513884,485184
2021-05-19,513996,485289
total,549318,525637
