,False
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,553
2020-12-09,2023
2020-12-10,3941
2020-12-11,5768
2020-12-12,7070
2020-12-13,8246
2020-12-14,10178
2020-12-15,31521
2020-12-16,66934
2020-12-17,98448
2020-12-18,119175
2020-12-19,144214
2020-12-20,166082
2020-12-21,179172
2020-12-22,203735
2020-12-23,221207
2020-12-24,225015
2020-12-25,225022
2020-12-26,225022
2020-12-27,225211
2020-12-28,225680
2020-12-29,233506
2020-12-30,252945
2020-12-31,266707
2021-01-01,269297
2021-01-02,271656
2021-01-03,273175
2021-01-04,274596
2021-01-05,277606
2021-01-06,284970
2021-01-07,319571
2021-01-08,360661
2021-01-09,397586
2021-01-10,414421
2021-01-11,422667
2021-01-12,447405
2021-01-13,485688
2021-01-14,524531
2021-01-15,573685
2021-01-16,632212
2021-01-17,657286
2021-01-18,671006
2021-01-19,712481
2021-01-20,757316
2021-01-21,795949
2021-01-22,846608
2021-01-23,888335
2021-01-24,900284
2021-01-25,912394
2021-01-26,927031
2021-01-27,938945
2021-01-28,954058
2021-01-29,969738
2021-01-30,980875
2021-01-31,985362
2021-02-01,991053
2021-02-02,996989
2021-02-03,1003051
2021-02-04,1009099
2021-02-05,1014797
2021-02-06,1018696
2021-02-07,1020537
2021-02-08,1023799
2021-02-09,1027621
2021-02-10,1032227
2021-02-11,1036455
2021-02-12,1040452
2021-02-13,1042979
2021-02-14,1043931
2021-02-15,1045415
2021-02-16,1046815
2021-02-17,1048285
2021-02-18,1049629
2021-02-19,1050791
2021-02-20,1051470
2021-02-21,1051708
2021-02-22,1052247
2021-02-23,1053206
2021-02-24,1054256
2021-02-25,1055404
2021-02-26,1056496
2021-02-27,1057056
2021-02-28,1057217
2021-03-01,1057602
2021-03-02,1058155
2021-03-03,1058862
2021-03-04,1059646
2021-03-05,1060479
2021-03-06,1060976
2021-03-07,1061088
2021-03-08,1061361
2021-03-09,1061830
2021-03-10,1062299
2021-03-11,1062712
2021-03-12,1063195
2021-03-13,1063566
2021-03-14,1063699
2021-03-15,1063972
2021-03-16,1064308
2021-03-17,1064602
2021-03-18,1064994
2021-03-19,1065344
2021-03-20,1065624
2021-03-21,1065722
2021-03-22,1065911
2021-03-23,1066149
2021-03-24,1066436
2021-03-25,1066772
2021-03-26,1067073
2021-03-27,1067360
2021-03-28,1067486
2021-03-29,1067696
2021-03-30,1067927
2021-03-31,1068179
2021-04-01,1068396
2021-04-02,1068592
2021-04-03,1068711
2021-04-04,1068753
2021-04-05,1068788
2021-04-06,1068879
2021-04-07,1069110
2021-04-08,1069285
2021-04-09,1069481
2021-04-10,1069635
2021-04-11,1069705
2021-04-12,1069810
2021-04-13,1069922
2021-04-14,1070055
2021-04-15,1070174
2021-04-16,1070293
2021-04-17,1070384
2021-04-18,1070433
2021-04-19,1070517
2021-04-20,1070629
2021-04-21,1070734
2021-04-22,1070832
2021-04-23,1070909
2021-04-24,1070965
2021-04-25,1071000
2021-04-26,1071070
2021-04-27,1071161
2021-04-28,1071238
2021-04-29,1071336
2021-04-30,1071413
2021-05-01,1071455
2021-05-02,1071469
2021-05-03,1071490
2021-05-04,1071532
2021-05-05,1071602
2021-05-06,1071679
2021-05-07,1071735
2021-05-08,1071777
2021-05-09,1071798
2021-05-10,1071840
2021-05-11,1071896
2021-05-12,1071973
2021-05-13,1072036
2021-05-14,1072085
2021-05-15,1072134
2021-05-16,1072169
2021-05-17,1072204
2021-05-18,1072246
2021-05-19,1072316
total,1113525
