,1,2,3,4,5,6
2020-11-28,967694,6132,44828,27468,7091,412629
2020-11-29,967694,6132,44828,27468,7091,412629
2020-11-30,967687,6132,44828,27468,7091,412629
2020-12-01,967638,6132,44821,27454,7091,412622
2020-12-02,967638,6132,44821,27454,7091,412622
2020-12-03,967638,6132,44821,27454,7091,412615
2020-12-04,967638,6132,44821,27454,7091,412615
2020-12-05,967631,6132,44821,27454,7091,412615
2020-12-06,967631,6132,44821,27454,7091,412615
2020-12-07,967624,6132,44821,27454,7091,412608
2020-12-08,967008,6125,44786,27440,7084,412356
2020-12-09,966266,6118,44758,27419,7084,412118
2020-12-10,964943,6111,44723,27370,7077,411558
2020-12-11,963571,6104,44660,27321,7070,410949
2020-12-12,962584,6104,44625,27307,7063,410676
2020-12-13,962402,6097,44618,27300,7063,410571
2020-12-14,960729,6090,44548,27251,7049,409878
2020-12-15,944272,6020,43925,26985,6972,404110
2020-12-16,914732,5901,42595,26558,6804,392840
2020-12-17,886529,5775,41188,26103,6636,381388
2020-12-18,863989,5677,40201,25823,6496,371609
2020-12-19,834820,5565,39368,25599,6321,358470
2020-12-20,814674,5488,38584,25417,6223,350112
2020-12-21,801584,5432,38101,25291,6146,345331
2020-12-22,777644,5362,37597,25116,6055,337085
2020-12-23,757379,5320,37352,25039,6013,330393
2020-12-24,752780,5299,37268,25011,5985,328692
2020-12-25,752773,5299,37268,25011,5985,328685
2020-12-26,752752,5299,37268,25011,5985,328671
2020-12-27,752710,5299,37261,25011,5985,328643
2020-12-28,752563,5299,37247,25011,5985,328559
2020-12-29,745899,5264,36869,24934,5936,326088
2020-12-30,730184,5208,36239,24766,5838,320684
2020-12-31,719852,5173,35805,24633,5796,316694
2021-01-01,717213,5166,35735,24612,5782,315539
2021-01-02,713321,5145,35546,24563,5747,313481
2021-01-03,712663,5145,35539,24563,5747,313250
2021-01-04,711690,5138,35490,24514,5733,312900
2021-01-05,708239,5103,35175,24360,5712,311444
2021-01-06,701484,5054,34734,24122,5656,309155
2021-01-07,669473,4928,33593,23772,5502,297080
2021-01-08,624883,4739,32011,23156,5292,280679
2021-01-09,588861,4578,30723,22694,5103,264824
2021-01-10,573174,4522,30016,22463,5026,258307
2021-01-11,563990,4473,29540,22274,4970,254772
2021-01-12,542353,4368,28763,21980,4844,245945
2021-01-13,505351,4214,27251,21392,4634,229474
2021-01-14,460642,3962,25123,20454,4368,210623
2021-01-15,407113,3675,23240,19439,4039,189007
2021-01-16,361676,3416,21420,18445,3738,169715
2021-01-17,342384,3325,20650,18116,3626,162078
2021-01-18,328286,3248,20069,17801,3535,156009
2021-01-19,289275,3073,18851,17164,3332,139755
2021-01-20,260260,2919,17906,16590,3185,128135
2021-01-21,231133,2758,16863,15981,3010,115808
2021-01-22,197239,2583,15813,15379,2814,101458
2021-01-23,168028,2443,14931,14819,2632,88872
2021-01-24,159824,2415,14602,14609,2569,84490
2021-01-25,149982,2324,14049,14140,2492,79380
2021-01-26,140070,2233,13503,13650,2380,74445
2021-01-27,129745,2156,13034,13139,2310,69314
2021-01-28,114814,2044,12460,12572,2219,62986
2021-01-29,101045,1925,11872,11963,2128,57057
2021-01-30,90783,1841,11354,11578,2051,52248
2021-01-31,86828,1820,11109,11389,2016,50603
2021-02-01,81690,1778,10794,11144,1960,48202
2021-02-02,76986,1736,10444,10815,1904,45773
2021-02-03,72023,1673,10073,10465,1855,43344
2021-02-04,66927,1603,9709,10059,1806,41097
2021-02-05,62223,1547,9352,9660,1757,38906
2021-02-06,59017,1512,9079,9436,1715,37387
2021-02-07,57477,1491,8974,9352,1701,36645
2021-02-08,54334,1442,8673,9072,1659,35133
2021-02-09,51114,1386,8351,8771,1603,33313
2021-02-10,47551,1330,8015,8400,1547,31479
2021-02-11,44205,1288,7686,8015,1519,29827
2021-02-12,40957,1239,7350,7693,1484,28273
2021-02-13,38955,1211,7168,7511,1456,27349
2021-02-14,38290,1197,7084,7427,1435,27090
2021-02-15,37072,1176,6951,7294,1421,26411
2021-02-16,35854,1155,6832,7161,1407,25788
2021-02-17,34671,1127,6706,7007,1386,25144
2021-02-18,33530,1099,6559,6846,1372,24549
2021-02-19,32669,1085,6412,6741,1351,24101
2021-02-20,32116,1071,6335,6657,1344,23807
2021-02-21,31913,1064,6300,6636,1337,23737
2021-02-22,31297,1050,6216,6559,1323,23464
2021-02-23,30534,1036,6125,6468,1302,23072
2021-02-24,29750,1022,5999,6335,1281,22680
2021-02-25,28938,1008,5880,6216,1267,22246
2021-02-26,28224,987,5754,6111,1253,21896
2021-02-27,27790,987,5656,6055,1239,21693
2021-02-28,27664,980,5628,6027,1239,21602
2021-03-01,27321,973,5579,5957,1225,21378
2021-03-02,26831,952,5509,5887,1218,21154
2021-03-03,26355,945,5439,5796,1211,20860
2021-03-04,25655,931,5362,5684,1197,20524
2021-03-05,24941,910,5271,5565,1176,20132
2021-03-06,24542,903,5180,5467,1155,19929
2021-03-07,24437,903,5159,5439,1155,19866
2021-03-08,24129,889,5110,5390,1148,19726
2021-03-09,23758,875,5061,5334,1134,19502
2021-03-10,23359,868,4991,5257,1127,19292
2021-03-11,22953,861,4928,5180,1120,19054
2021-03-12,22582,854,4879,5117,1113,18830
2021-03-13,22358,840,4823,5082,1099,18697
2021-03-14,22281,840,4809,5068,1099,18648
2021-03-15,22029,833,4767,5026,1092,18508
2021-03-16,21693,826,4718,4977,1085,18319
2021-03-17,21378,819,4683,4921,1085,18158
2021-03-18,21014,812,4627,4865,1078,17962
2021-03-19,20657,805,4592,4795,1057,17808
2021-03-20,20461,798,4550,4753,1057,17696
2021-03-21,20405,798,4536,4732,1050,17654
2021-03-22,20202,798,4501,4697,1043,17556
2021-03-23,19943,777,4459,4620,1043,17409
2021-03-24,19670,777,4410,4578,1029,17269
2021-03-25,19341,763,4361,4494,1022,17087
2021-03-26,19089,763,4312,4438,1015,16947
2021-03-27,18900,756,4270,4389,1008,16835
2021-03-28,18823,756,4249,4368,1008,16793
2021-03-29,18627,749,4221,4333,1001,16681
2021-03-30,18382,735,4186,4298,994,16562
2021-03-31,18151,728,4151,4242,994,16422
2021-04-01,17920,721,4123,4200,987,16310
2021-04-02,17857,721,4116,4193,987,16275
2021-04-03,17787,721,4095,4179,980,16247
2021-04-04,17766,721,4088,4172,980,16240
2021-04-05,17738,721,4074,4165,980,16233
2021-04-06,17619,721,4053,4151,980,16177
2021-04-07,17437,714,4025,4137,973,16086
2021-04-08,17248,707,4004,4095,966,15995
2021-04-09,17017,700,3976,4074,966,15883
2021-04-10,16912,700,3955,4053,966,15792
2021-04-11,16870,700,3941,4046,959,15771
2021-04-12,16779,693,3927,4011,952,15701
2021-04-13,16674,686,3906,3983,952,15638
2021-04-14,16562,686,3899,3969,945,15589
2021-04-15,16429,686,3885,3955,945,15519
2021-04-16,16261,679,3871,3934,938,15456
2021-04-17,16184,679,3864,3920,938,15414
2021-04-18,16149,679,3857,3920,938,15407
2021-04-19,16086,679,3850,3906,938,15379
2021-04-20,16002,672,3836,3892,931,15330
2021-04-21,15897,672,3822,3864,931,15281
2021-04-22,15799,672,3808,3857,924,15239
2021-04-23,15708,672,3794,3850,924,15197
2021-04-24,15652,665,3794,3843,924,15169
2021-04-25,15631,665,3787,3843,924,15162
2021-04-26,15568,665,3780,3829,917,15127
2021-04-27,15498,665,3766,3815,917,15078
2021-04-28,15407,665,3752,3808,917,15015
2021-04-29,15330,658,3738,3794,917,14959
2021-04-30,15253,658,3717,3766,910,14910
2021-05-01,15225,651,3710,3759,910,14903
2021-05-02,15218,651,3710,3759,910,14896
2021-05-03,15211,651,3710,3759,910,14889
2021-05-04,15155,651,3703,3752,910,14861
2021-05-05,15092,651,3696,3738,910,14826
2021-05-06,15036,651,3689,3731,903,14798
2021-05-07,14966,651,3675,3717,903,14777
2021-05-08,14938,651,3668,3710,903,14763
2021-05-09,14917,651,3668,3703,896,14756
2021-05-10,14875,644,3661,3696,896,14742
2021-05-11,14805,644,3647,3682,896,14693
2021-05-12,14735,644,3633,3668,896,14665
2021-05-13,14672,644,3633,3647,896,14637
2021-05-14,14630,637,3619,3626,889,14588
2021-05-15,14609,637,3612,3612,889,14581
2021-05-16,14595,637,3612,3605,889,14567
2021-05-17,14560,637,3605,3598,889,14539
2021-05-18,14511,637,3591,3584,889,14497
2021-05-19,14455,630,3570,3563,889,14469
2021-05-20,14413,630,3549,3549,882,14434
2021-05-21,14364,623,3535,3535,882,14399
2021-05-22,14350,623,3528,3528,882,14385
2021-05-23,14350,623,3528,3528,882,14385
2021-05-24,14350,623,3528,3528,882,14385
total,967701,6132,44828,27468,7091,412636
