,8,9,10,11,12
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,0,0
2020-12-10,0,0,0,0,0
2020-12-11,0,0,0,0,0
2020-12-12,0,0,0,0,0
2020-12-13,0,0,0,0,7
2020-12-14,0,0,0,0,7
2020-12-15,0,0,0,0,7
2020-12-16,0,0,0,0,14
2020-12-17,0,0,0,0,21
2020-12-18,0,0,0,7,28
2020-12-19,0,0,0,7,28
2020-12-20,0,0,0,7,28
2020-12-21,0,0,0,7,28
2020-12-22,0,0,0,7,35
2020-12-23,0,0,7,14,35
2020-12-24,0,0,7,14,42
2020-12-25,0,0,7,14,42
2020-12-26,0,0,7,14,42
2020-12-27,0,0,7,14,42
2020-12-28,0,7,7,14,49
2020-12-29,7,7,14,14,49
2020-12-30,14,14,14,28,70
2020-12-31,14,14,14,35,77
2021-01-01,14,14,21,35,77
2021-01-02,14,14,21,35,77
2021-01-03,14,14,21,35,84
2021-01-04,14,14,21,35,84
2021-01-05,14,21,21,42,98
2021-01-06,14,28,21,49,112
2021-01-07,21,28,35,49,140
2021-01-08,21,28,42,56,161
2021-01-09,28,28,42,56,161
2021-01-10,28,28,42,56,168
2021-01-11,28,35,49,63,182
2021-01-12,35,42,49,70,203
2021-01-13,35,42,56,77,217
2021-01-14,49,49,63,91,245
2021-01-15,63,63,84,98,280
2021-01-16,63,63,84,98,287
2021-01-17,63,63,84,98,287
2021-01-18,63,63,91,105,322
2021-01-19,70,77,98,112,350
2021-01-20,70,84,105,119,371
2021-01-21,70,91,119,133,399
2021-01-22,77,98,133,147,434
2021-01-23,77,98,133,147,434
2021-01-24,77,98,133,147,434
2021-01-25,84,98,147,161,462
2021-01-26,84,105,154,161,469
2021-01-27,84,112,161,168,483
2021-01-28,91,119,161,175,504
2021-01-29,91,133,175,189,532
2021-01-30,91,133,175,189,532
2021-01-31,91,133,175,189,539
2021-02-01,98,140,182,196,546
2021-02-02,98,140,182,196,560
2021-02-03,105,154,189,203,581
2021-02-04,119,161,196,217,602
2021-02-05,126,168,203,231,630
2021-02-06,126,168,203,231,630
2021-02-07,126,168,210,231,630
2021-02-08,133,189,217,245,665
2021-02-09,140,203,224,259,686
2021-02-10,147,210,231,266,707
2021-02-11,147,210,245,273,728
2021-02-12,147,217,245,280,749
2021-02-13,147,224,245,280,749
2021-02-14,147,224,245,280,749
2021-02-15,154,231,252,287,763
2021-02-16,161,231,259,287,770
2021-02-17,161,231,259,294,784
2021-02-18,161,238,259,301,798
2021-02-19,161,245,266,301,805
2021-02-20,161,245,266,301,805
2021-02-21,161,245,266,301,805
2021-02-22,161,245,266,308,812
2021-02-23,168,252,273,308,826
2021-02-24,168,259,273,315,833
2021-02-25,168,259,273,315,840
2021-02-26,168,259,273,315,840
2021-02-27,168,259,273,315,840
2021-02-28,168,259,273,315,840
2021-03-01,168,266,273,322,847
2021-03-02,175,266,273,322,861
2021-03-03,175,273,280,329,861
2021-03-04,175,273,280,329,875
2021-03-05,175,273,280,329,882
2021-03-06,175,273,280,329,882
2021-03-07,175,273,280,329,882
2021-03-08,182,280,280,336,896
2021-03-09,182,287,287,336,903
2021-03-10,189,287,294,343,903
2021-03-11,189,294,301,343,910
2021-03-12,189,294,301,350,924
2021-03-13,189,294,301,350,924
2021-03-14,189,294,301,350,924
2021-03-15,189,294,301,357,931
2021-03-16,196,294,308,357,938
2021-03-17,203,301,308,357,945
2021-03-18,203,301,308,364,952
2021-03-19,203,301,315,364,952
2021-03-20,203,301,315,364,952
2021-03-21,203,301,315,364,952
2021-03-22,203,301,315,364,959
2021-03-23,203,308,315,364,966
2021-03-24,210,308,315,371,973
2021-03-25,210,308,322,371,973
2021-03-26,210,308,322,371,980
2021-03-27,210,308,322,371,980
2021-03-28,210,308,322,371,980
2021-03-29,210,308,322,371,987
2021-03-30,210,308,329,371,987
2021-03-31,217,315,329,378,987
2021-04-01,217,315,329,378,987
2021-04-02,217,315,329,378,987
2021-04-03,217,315,329,378,987
2021-04-04,217,315,329,378,987
2021-04-05,217,315,329,378,987
2021-04-06,217,315,329,378,994
2021-04-07,217,315,329,378,994
2021-04-08,217,315,329,378,994
2021-04-09,217,315,329,378,1001
2021-04-10,217,315,329,378,1001
2021-04-11,217,315,329,378,1001
2021-04-12,217,322,329,378,1001
2021-04-13,217,322,336,378,1001
2021-04-14,217,322,336,378,1008
2021-04-15,224,322,336,385,1008
2021-04-16,224,329,336,385,1015
2021-04-17,224,329,336,385,1015
2021-04-18,224,329,336,385,1015
2021-04-19,224,329,336,385,1015
2021-04-20,224,329,336,385,1015
2021-04-21,224,329,336,385,1015
2021-04-22,224,329,336,385,1015
2021-04-23,224,329,336,385,1022
2021-04-24,224,329,336,385,1022
2021-04-25,224,329,336,385,1022
2021-04-26,224,329,336,385,1022
2021-04-27,231,329,343,392,1029
2021-04-28,231,329,343,392,1029
2021-04-29,231,329,343,392,1029
2021-04-30,231,329,343,392,1036
2021-05-01,231,329,343,392,1036
2021-05-02,231,329,343,392,1036
2021-05-03,231,329,343,392,1036
2021-05-04,231,329,343,392,1036
2021-05-05,231,329,343,392,1036
2021-05-06,231,329,343,392,1036
2021-05-07,231,329,343,399,1043
2021-05-08,231,329,343,399,1043
2021-05-09,231,329,343,399,1043
2021-05-10,231,329,343,399,1043
2021-05-11,231,329,343,399,1043
2021-05-12,231,329,343,399,1050
2021-05-13,231,329,343,399,1050
2021-05-14,231,329,343,399,1050
2021-05-15,231,329,343,399,1050
2021-05-16,231,336,343,399,1050
2021-05-17,231,336,343,399,1050
2021-05-18,231,336,343,406,1057
2021-05-19,238,343,350,406,1057
2021-05-20,238,343,350,406,1057
2021-05-21,238,343,350,406,1057
total,7784,12425,17409,25753,80801
