,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,0,0
2020-12-10,0,0,0,0,0
2020-12-11,0,0,0,0,0
2020-12-12,0,0,0,0,0
2020-12-13,0,0,0,0,0
2020-12-14,0,7,0,0,0
2020-12-15,0,7,7,0,0
2020-12-16,0,7,7,0,0
2020-12-17,7,7,7,7,0
2020-12-18,7,7,7,7,0
2020-12-19,7,7,7,7,0
2020-12-20,7,7,7,7,7
2020-12-21,7,7,7,7,7
2020-12-22,7,7,14,7,7
2020-12-23,14,14,14,14,7
2020-12-24,14,21,14,14,7
2020-12-25,14,21,14,14,7
2020-12-26,14,21,14,14,7
2020-12-27,14,21,14,14,7
2020-12-28,14,21,14,14,7
2020-12-29,28,21,14,21,7
2020-12-30,35,21,21,42,14
2020-12-31,42,28,28,42,14
2021-01-01,42,28,28,42,14
2021-01-02,42,28,28,42,14
2021-01-03,42,28,28,49,14
2021-01-04,42,28,28,49,21
2021-01-05,49,35,35,56,21
2021-01-06,56,42,42,63,28
2021-01-07,63,56,49,70,35
2021-01-08,77,56,56,84,35
2021-01-09,77,63,63,84,35
2021-01-10,77,63,63,84,42
2021-01-11,84,63,77,98,42
2021-01-12,91,70,91,105,42
2021-01-13,91,84,98,105,49
2021-01-14,112,105,105,112,63
2021-01-15,140,119,119,119,84
2021-01-16,140,126,119,126,84
2021-01-17,140,126,126,126,84
2021-01-18,154,133,133,133,98
2021-01-19,168,147,147,140,105
2021-01-20,182,154,161,147,112
2021-01-21,189,168,161,161,126
2021-01-22,203,189,175,175,140
2021-01-23,203,189,175,182,140
2021-01-24,210,189,175,182,140
2021-01-25,224,210,182,182,154
2021-01-26,231,217,182,189,154
2021-01-27,238,231,196,196,161
2021-01-28,245,238,203,203,168
2021-01-29,252,259,217,217,175
2021-01-30,252,259,217,217,175
2021-01-31,252,259,217,217,175
2021-02-01,266,266,224,224,175
2021-02-02,266,273,231,231,182
2021-02-03,280,280,245,238,189
2021-02-04,301,287,252,245,196
2021-02-05,322,301,266,259,210
2021-02-06,322,301,266,259,210
2021-02-07,322,301,266,259,210
2021-02-08,343,329,280,273,217
2021-02-09,357,343,294,280,231
2021-02-10,364,357,308,280,245
2021-02-11,392,364,315,287,252
2021-02-12,399,371,315,294,259
2021-02-13,399,371,322,294,259
2021-02-14,399,371,322,294,259
2021-02-15,413,378,329,301,266
2021-02-16,413,385,336,301,266
2021-02-17,420,392,336,308,266
2021-02-18,427,399,350,308,273
2021-02-19,427,413,350,315,273
2021-02-20,427,413,350,315,273
2021-02-21,427,413,350,315,273
2021-02-22,427,413,357,315,280
2021-02-23,434,427,357,315,287
2021-02-24,441,434,357,322,294
2021-02-25,441,434,364,322,294
2021-02-26,441,434,364,322,294
2021-02-27,441,434,364,322,294
2021-02-28,441,434,364,322,294
2021-03-01,448,441,364,322,301
2021-03-02,448,448,371,329,308
2021-03-03,455,455,371,329,308
2021-03-04,462,455,371,329,308
2021-03-05,462,462,378,336,308
2021-03-06,462,462,378,336,308
2021-03-07,462,462,378,336,308
2021-03-08,476,469,378,336,315
2021-03-09,483,476,385,336,315
2021-03-10,483,476,385,343,322
2021-03-11,490,490,392,343,329
2021-03-12,490,497,392,343,329
2021-03-13,490,497,399,343,329
2021-03-14,490,497,399,343,329
2021-03-15,497,504,399,350,329
2021-03-16,497,511,399,350,329
2021-03-17,497,511,399,357,336
2021-03-18,504,518,406,357,343
2021-03-19,504,518,406,357,343
2021-03-20,504,518,406,357,343
2021-03-21,504,518,406,357,343
2021-03-22,511,518,406,364,343
2021-03-23,511,525,406,364,350
2021-03-24,518,525,406,371,350
2021-03-25,518,525,413,371,350
2021-03-26,518,532,413,371,357
2021-03-27,518,532,413,371,357
2021-03-28,518,532,413,371,357
2021-03-29,525,539,413,371,357
2021-03-30,525,539,413,378,357
2021-03-31,525,539,420,378,357
2021-04-01,525,539,420,378,357
2021-04-02,525,539,420,378,357
2021-04-03,525,539,420,378,357
2021-04-04,525,539,420,378,357
2021-04-05,525,539,420,378,357
2021-04-06,532,539,420,385,357
2021-04-07,532,539,420,385,357
2021-04-08,532,539,420,385,357
2021-04-09,532,539,420,385,364
2021-04-10,532,546,420,385,364
2021-04-11,532,546,420,385,364
2021-04-12,532,546,427,385,364
2021-04-13,539,546,427,385,364
2021-04-14,539,553,427,385,364
2021-04-15,539,553,427,392,364
2021-04-16,546,553,434,392,364
2021-04-17,546,553,434,392,364
2021-04-18,546,553,434,392,364
2021-04-19,546,553,434,392,364
2021-04-20,546,553,434,392,364
2021-04-21,546,553,434,392,364
2021-04-22,546,553,434,392,364
2021-04-23,546,553,434,399,364
2021-04-24,546,553,434,399,364
2021-04-25,546,553,434,399,364
2021-04-26,546,553,434,399,371
2021-04-27,553,560,434,399,371
2021-04-28,553,560,441,399,371
2021-04-29,553,560,441,399,371
2021-04-30,553,560,441,399,371
2021-05-01,553,560,441,399,371
2021-05-02,553,560,441,399,371
2021-05-03,553,560,441,399,371
2021-05-04,553,560,441,406,371
2021-05-05,553,560,441,406,371
2021-05-06,553,567,441,406,371
2021-05-07,560,567,441,406,371
2021-05-08,560,567,441,406,371
2021-05-09,560,567,441,406,371
2021-05-10,560,574,441,406,371
2021-05-11,560,574,441,406,378
2021-05-12,560,574,441,406,378
2021-05-13,560,574,441,406,378
2021-05-14,560,574,441,406,378
2021-05-15,560,574,441,406,378
2021-05-16,560,574,441,406,378
2021-05-17,560,574,441,406,378
2021-05-18,567,574,448,413,378
2021-05-19,567,581,448,413,378
2021-05-20,567,581,448,413,378
2021-05-21,567,581,455,413,378
total,28343,28630,28714,30268,28224
