,8,9,10,11,12
2020-11-28,0,7,7,7,7
2020-11-29,0,7,7,7,7
2020-11-30,0,7,7,7,7
2020-12-01,0,7,7,14,14
2020-12-02,0,7,7,14,14
2020-12-03,0,7,7,14,14
2020-12-04,0,7,7,14,14
2020-12-05,0,7,7,14,14
2020-12-06,0,7,7,14,14
2020-12-07,0,7,7,14,21
2020-12-08,0,7,7,21,28
2020-12-09,0,7,7,63,77
2020-12-10,0,7,7,133,182
2020-12-11,0,14,7,224,287
2020-12-12,0,14,14,266,322
2020-12-13,0,14,14,273,329
2020-12-14,0,14,14,364,434
2020-12-15,7,14,21,455,553
2020-12-16,7,14,21,588,686
2020-12-17,7,14,21,700,819
2020-12-18,7,14,28,812,959
2020-12-19,7,14,35,826,987
2020-12-20,7,14,42,840,1001
2020-12-21,7,14,42,903,1085
2020-12-22,14,21,49,952,1148
2020-12-23,21,21,56,1043,1246
2020-12-24,28,28,63,1092,1316
2020-12-25,28,28,63,1099,1316
2020-12-26,28,28,63,1099,1316
2020-12-27,28,28,63,1099,1316
2020-12-28,28,28,63,1106,1323
2020-12-29,28,28,70,1134,1372
2020-12-30,28,28,77,1162,1421
2020-12-31,28,35,77,1204,1470
2021-01-01,63,77,112,1225,1491
2021-01-02,63,77,119,1246,1519
2021-01-03,63,77,119,1246,1519
2021-01-04,70,84,140,1351,1652
2021-01-05,70,91,196,1505,1890
2021-01-06,70,105,252,1645,2058
2021-01-07,70,126,329,1827,2247
2021-01-08,84,140,413,2009,2457
2021-01-09,84,140,441,2065,2548
2021-01-10,84,140,441,2086,2555
2021-01-11,91,154,511,2317,2870
2021-01-12,98,182,637,2569,3150
2021-01-13,105,231,777,2870,3465
2021-01-14,105,266,980,3171,3766
2021-01-15,112,308,1169,3444,4018
2021-01-16,112,308,1232,3514,4074
2021-01-17,112,308,1260,3549,4109
2021-01-18,119,385,1596,3969,4508
2021-01-19,133,532,2023,4312,4865
2021-01-20,147,686,2485,4557,5159
2021-01-21,168,1001,2919,4760,5404
2021-01-22,196,1232,3269,4935,5614
2021-01-23,203,1323,3367,4963,5635
2021-01-24,203,1372,3388,4977,5656
2021-01-25,238,1701,3773,5271,5978
2021-01-26,266,2079,4326,5649,6321
2021-01-27,315,2478,4809,5908,6594
2021-01-28,364,2975,5243,6069,6797
2021-01-29,427,3598,5614,6244,6972
2021-01-30,462,3759,5691,6265,6986
2021-01-31,476,3822,5712,6279,6993
2021-02-01,588,4585,6167,6489,7259
2021-02-02,679,5495,6608,6762,7497
2021-02-03,889,6391,7014,6965,7693
2021-02-04,1134,7371,7448,7140,7882
2021-02-05,1407,8435,7833,7350,8134
2021-02-06,1470,8694,7959,7392,8176
2021-02-07,1491,8757,7987,7406,8197
2021-02-08,2086,9975,8428,7637,8456
2021-02-09,3031,11354,8988,7889,8785
2021-02-10,3976,12278,9373,8106,9002
2021-02-11,4858,13048,9751,8288,9205
2021-02-12,5593,13636,9996,8386,9338
2021-02-13,5705,13706,10010,8400,9352
2021-02-14,5726,13727,10017,8407,9359
2021-02-15,6335,14007,10164,8477,9443
2021-02-16,6902,14287,10297,8554,9527
2021-02-17,7315,14518,10423,8610,9611
2021-02-18,7756,14728,10521,8680,9681
2021-02-19,8057,14854,10605,8729,9737
2021-02-20,8092,14868,10612,8736,9744
2021-02-21,8106,14868,10612,8736,9744
2021-02-22,8379,15071,10703,8785,9793
2021-02-23,8666,15246,10815,8848,9891
2021-02-24,9030,15456,10927,8890,9954
2021-02-25,9324,15596,11004,8925,10003
2021-02-26,9569,15729,11067,8967,10052
2021-02-27,9590,15750,11074,8967,10059
2021-02-28,9618,15757,11074,8967,10059
2021-03-01,10059,15897,11151,9016,10108
2021-03-02,10423,16086,11256,9079,10164
2021-03-03,10808,16261,11368,9142,10248
2021-03-04,11172,16450,11487,9212,10318
2021-03-05,11431,16611,11571,9254,10381
2021-03-06,11445,16625,11578,9261,10395
2021-03-07,11459,16625,11578,9268,10395
2021-03-08,11830,16870,11725,9338,10437
2021-03-09,12320,17143,11837,9415,10514
2021-03-10,12740,17332,11928,9471,10570
2021-03-11,13188,17654,12040,9541,10640
2021-03-12,13482,17794,12089,9569,10675
2021-03-13,13510,17801,12096,9569,10675
2021-03-14,13517,17808,12096,9569,10675
2021-03-15,13888,17969,12180,9632,10745
2021-03-16,14231,18123,12250,9688,10794
2021-03-17,14539,18277,12313,9744,10829
2021-03-18,14805,18389,12397,9765,10871
2021-03-19,15029,18501,12446,9814,10906
2021-03-20,15071,18522,12467,9821,10906
2021-03-21,15078,18529,12467,9821,10906
2021-03-22,15281,18669,12537,9863,10941
2021-03-23,15680,18809,12614,9891,10976
2021-03-24,15918,18977,12726,9975,11025
2021-03-25,16114,19110,12775,10010,11067
2021-03-26,16282,19173,12817,10031,11081
2021-03-27,16289,19201,12824,10038,11081
2021-03-28,16289,19208,12824,10038,11081
2021-03-29,16436,19264,12852,10045,11109
2021-03-30,16541,19369,12894,10080,11151
2021-03-31,16681,19446,12943,10108,11172
2021-04-01,16751,19586,12978,10129,11200
2021-04-02,16758,19593,12978,10129,11200
2021-04-03,16765,19600,12985,10129,11200
2021-04-04,16772,19600,12985,10129,11200
2021-04-05,16779,19600,12985,10129,11200
2021-04-06,16863,19642,13006,10136,11214
2021-04-07,17010,19691,13055,10150,11235
2021-04-08,17115,19733,13076,10157,11249
2021-04-09,17192,19796,13090,10171,11263
2021-04-10,17192,19796,13090,10171,11263
2021-04-11,17199,19796,13097,10171,11263
2021-04-12,17255,19831,13118,10185,11270
2021-04-13,17283,19859,13132,10199,11291
2021-04-14,17332,19880,13153,10206,11305
2021-04-15,17388,19929,13174,10220,11326
2021-04-16,17444,19971,13195,10227,11340
2021-04-17,17444,19978,13202,10227,11340
2021-04-18,17444,19978,13202,10227,11340
2021-04-19,17563,20013,13216,10234,11347
2021-04-20,17647,20048,13237,10234,11361
2021-04-21,17724,20104,13265,10241,11368
2021-04-22,17801,20139,13279,10255,11375
2021-04-23,17892,20167,13293,10269,11389
2021-04-24,17892,20167,13293,10269,11389
2021-04-25,17899,20167,13293,10269,11389
2021-04-26,17955,20188,13314,10276,11410
2021-04-27,18004,20223,13335,10283,11424
