,F,M
2020-11-28,836927,953596
2020-11-29,836927,953596
2020-11-30,836927,953596
2020-12-01,836920,953596
2020-12-02,836920,953596
2020-12-03,836920,953596
2020-12-04,836920,953596
2020-12-05,836920,953596
2020-12-06,836920,953596
2020-12-07,836920,953596
2020-12-08,836773,953512
2020-12-09,836465,953358
2020-12-10,836150,953218
2020-12-11,835821,953071
2020-12-12,835520,952931
2020-12-13,835310,952833
2020-12-14,835030,952700
2020-12-15,834554,952490
2020-12-16,833917,952231
2020-12-17,833147,951930
2020-12-18,832405,951622
2020-12-19,831810,951377
2020-12-20,831054,951041
2020-12-21,830025,950642
2020-12-22,829066,950229
2020-12-23,827918,949697
2020-12-24,827421,949431
2020-12-25,827421,949424
2020-12-26,827400,949417
2020-12-27,827239,949354
2020-12-28,826994,949242
2020-12-29,826189,948955
2020-12-30,824355,948206
2020-12-31,822500,947506
2021-01-01,821996,947289
2021-01-02,821485,947065
2021-01-03,821016,946911
2021-01-04,820253,946575
2021-01-05,818748,946036
2021-01-06,816683,945287
2021-01-07,813470,944076
2021-01-08,809963,942683
2021-01-09,806911,941584
2021-01-10,805077,940919
2021-01-11,802487,939841
2021-01-12,799155,938497
2021-01-13,795354,937013
2021-01-14,791378,935347
2021-01-15,786772,933380
2021-01-16,782663,931749
2021-01-17,779968,930797
2021-01-18,776895,929488
2021-01-19,773297,927913
2021-01-20,769314,926093
2021-01-21,765184,924007
2021-01-22,760165,921305
2021-01-23,756070,919373
2021-01-24,753697,918253
2021-01-25,750981,916881
2021-01-26,747733,915173
2021-01-27,744716,913500
2021-01-28,741531,911652
2021-01-29,737975,909503
2021-01-30,735056,907809
2021-01-31,733012,906682
2021-02-01,731136,905352
2021-02-02,728882,903840
2021-02-03,726348,902034
2021-02-04,723387,899619
2021-02-05,720356,897407
2021-02-06,717493,894943
2021-02-07,715897,893676
2021-02-08,714126,892234
2021-02-09,711655,889952
2021-02-10,708337,886543
2021-02-11,703682,881265
2021-02-12,696948,873460
2021-02-13,689857,865333
2021-02-14,685923,860958
2021-02-15,681240,855666
2021-02-16,667681,838033
2021-02-17,642712,805350
2021-02-18,618765,774060
2021-02-19,600299,750015
2021-02-20,581756,725592
2021-02-21,576058,717780
2021-02-22,568729,708183
2021-02-23,548947,681821
2021-02-24,522298,646422
2021-02-25,493654,609770
2021-02-26,464772,572040
2021-02-27,442659,543361
2021-02-28,435659,534541
2021-03-01,429695,527310
2021-03-02,422394,518749
2021-03-03,409136,502509
2021-03-04,390894,479619
2021-03-05,371140,454650
2021-03-06,349755,428085
2021-03-07,344652,421708
2021-03-08,338401,413518
2021-03-09,331128,404166
2021-03-10,322427,393505
2021-03-11,315238,384482
2021-03-12,302540,368732
2021-03-13,284480,346591
2021-03-14,276913,336686
2021-03-15,266385,323393
2021-03-16,254884,308714
2021-03-17,244552,295687
2021-03-18,233275,282009
2021-03-19,221676,267638
2021-03-20,206843,249536
2021-03-21,201145,242235
2021-03-22,195041,234619
2021-03-23,188965,227304
2021-03-24,183316,220290
2021-03-25,177576,213451
2021-03-26,171318,205849
2021-03-27,163457,196294
2021-03-28,159691,191744
2021-03-29,156205,187320
2021-03-30,152845,183372
2021-03-31,149436,179263
2021-04-01,147021,176190
2021-04-02,145775,174608
2021-04-03,144487,173012
2021-04-04,143780,172039
2021-04-05,143395,171500
2021-04-06,142352,170233
2021-04-07,140910,168399
2021-04-08,139769,166908
2021-04-09,138495,165102
2021-04-10,137270,163646
2021-04-11,136801,163044
2021-04-12,136311,162365
2021-04-13,135723,161574
2021-04-14,135079,160818
2021-04-15,134260,159852
2021-04-16,133441,158949
2021-04-17,132685,158123
2021-04-18,132237,157661
2021-04-19,131775,157157
2021-04-20,131264,156562
2021-04-21,130599,155820
2021-04-22,129885,155092
2021-04-23,129143,154280
2021-04-24,128394,153538
2021-04-25,127988,153132
2021-04-26,127582,152635
2021-04-27,126938,152005
2021-04-28,126287,151249
2021-04-29,125517,150507
2021-04-30,124845,149835
2021-05-01,124180,149324
2021-05-02,123774,149009
2021-05-03,123480,148799
2021-05-04,122976,148358
2021-05-05,122346,147749
2021-05-06,121590,147070
2021-05-07,120827,146405
2021-05-08,120085,145761
2021-05-09,119714,145446
2021-05-10,119210,144900
2021-05-11,118531,144200
2021-05-12,117404,143122
2021-05-13,116123,141932
2021-05-14,114947,140959
2021-05-15,113729,139930
2021-05-16,113148,139468
2021-05-17,112714,138999
2021-05-18,111874,138229
2021-05-19,110516,137102
2021-05-20,109298,136094
2021-05-21,108339,135289
2021-05-22,107464,134526
2021-05-23,107016,134148
2021-05-24,106484,133581
2021-05-25,105770,132888
2021-05-26,104867,132048
total,836927,953596
