,2,3,4,5,6,7
2020-11-28,202629,250446,352975,272580,341131,370755
2020-11-29,202629,250446,352975,272580,341131,370755
2020-11-30,202629,250446,352975,272580,341131,370755
2020-12-01,202629,250446,352975,272580,341131,370755
2020-12-02,202629,250446,352975,272580,341131,370755
2020-12-03,202629,250446,352975,272580,341131,370755
2020-12-04,202629,250446,352975,272580,341131,370755
2020-12-05,202629,250446,352975,272580,341131,370755
2020-12-06,202629,250446,352975,272580,341131,370755
2020-12-07,202629,250446,352975,272580,341131,370755
2020-12-08,202622,250425,352926,272531,341075,370706
2020-12-09,202601,250369,352849,272447,340970,370594
2020-12-10,202573,250327,352751,272370,340865,370482
2020-12-11,202552,250271,352646,272286,340767,370370
2020-12-12,202531,250215,352534,272209,340669,370293
2020-12-13,202510,250187,352471,272153,340592,370237
2020-12-14,202496,250138,352380,272069,340487,370167
2020-12-15,202468,250054,352233,271943,340333,370020
2020-12-16,202412,249963,352051,271768,340123,369838
2020-12-17,202349,249865,351827,271572,339850,369614
2020-12-18,202307,249760,351610,271383,339598,369369
2020-12-19,202272,249662,351442,271222,339416,369180
2020-12-20,202216,249543,351211,271040,339171,368914
2020-12-21,202153,249382,350931,270781,338807,368613
2020-12-22,202083,249228,350651,270536,338478,368326
2020-12-23,202006,249053,350266,270228,338086,367983
2020-12-24,201957,248976,350105,270081,337918,367822
2020-12-25,201957,248969,350105,270081,337918,367822
2020-12-26,201957,248969,350091,270081,337911,367815
2020-12-27,201943,248941,350035,270046,337855,367773
2020-12-28,201929,248892,349958,269997,337778,367689
2020-12-29,201866,248745,349727,269787,337533,367493
2020-12-30,201733,248451,349202,269325,336910,366940
2020-12-31,201600,248143,348684,268863,336315,366408
2021-01-01,201551,248045,348537,268723,336182,366247
2021-01-02,201502,247947,348355,268583,336028,366128
2021-01-03,201460,247870,348201,268471,335895,366030
2021-01-04,201397,247751,347942,268247,335685,365813
2021-01-05,201285,247506,347473,267862,335223,365442
2021-01-06,201117,247135,346843,267365,334628,364889
2021-01-07,200851,246617,345905,266595,333620,363965
2021-01-08,200529,246057,344904,265692,332528,362936
2021-01-09,200277,245553,344022,264971,331562,362110
2021-01-10,200116,245217,343490,264523,330988,361676
2021-01-11,199836,244734,342713,263865,330197,360983
2021-01-12,199521,244139,341719,262962,329161,360150
2021-01-13,199143,243460,340564,262010,328013,359170
2021-01-14,198744,242739,339367,261016,326795,358071
2021-01-15,198310,241927,337918,259896,325395,356706
2021-01-16,197918,241206,336700,258874,324135,355586
2021-01-17,197666,240723,335888,258251,323365,354872
2021-01-18,197309,240107,334950,257488,322497,354039
2021-01-19,196910,239379,333837,256662,321419,353003
2021-01-20,196469,238616,332619,255703,320208,351799
2021-01-21,195965,237748,331345,254674,318885,350581
2021-01-22,195405,236789,329784,253330,317240,348936
2021-01-23,194908,235963,328650,252315,315973,347641
2021-01-24,194663,235529,327943,251699,315231,346885
2021-01-25,194362,235004,327075,250999,314356,346073
2021-01-26,193928,234360,326025,250173,313348,345079
2021-01-27,193543,233800,325073,249368,312375,344057
2021-01-28,193130,233156,324051,248521,311360,342965
2021-01-29,192710,232456,322987,247625,310086,341621
2021-01-30,192374,231917,322063,246855,309092,340571
2021-01-31,192157,231532,321412,246358,308406,339836
2021-02-01,191912,231203,320747,245882,307685,339073
2021-02-02,191604,230769,320054,245224,306922,338149
2021-02-03,191261,230279,319291,244531,305998,337036
2021-02-04,190813,229656,318318,243656,304934,335622
2021-02-05,190386,229061,317352,242900,303793,334278
2021-02-06,189868,228494,316484,242067,302659,332871
2021-02-07,189658,228186,315994,241619,302043,332087
2021-02-08,189357,227808,315448,241150,301357,331254
2021-02-09,188951,227318,314594,240478,300398,329882
2021-02-10,188447,226723,313621,239582,298991,327516
2021-02-11,187775,225932,312340,238273,296975,323659
2021-02-12,186942,224868,310562,236467,293881,317688
2021-02-13,186109,223797,308826,234752,290955,310758
2021-02-14,185717,223195,307734,233618,288764,307867
2021-02-15,185122,222334,306264,232232,286538,304416
2021-02-16,183554,220276,302267,227759,279580,292299
2021-02-17,180663,216587,295407,219170,265594,270641
2021-02-18,177765,212835,288169,210917,252035,251097
2021-02-19,175070,209573,282086,204407,242088,237090
2021-02-20,172417,206472,275996,197736,231889,222845
2021-02-21,171570,205233,273756,195517,228837,218939
2021-02-22,170359,203658,271159,192780,224931,214032
2021-02-23,167209,199801,263739,185220,214032,200767
2021-02-24,162736,194383,253960,175182,199507,182959
2021-02-25,157507,188090,243551,164682,185045,164549
2021-02-26,152271,181923,233044,154105,169841,145628
2021-02-27,147959,177135,225071,146146,157864,131852
2021-02-28,146790,175609,222278,143829,154784,126924
2021-03-01,145719,174153,220003,142163,152390,122584
2021-03-02,144515,172557,217266,139930,149408,117474
2021-03-03,141876,168987,211085,135226,143955,110516
2021-03-04,137949,163996,203315,128289,136367,100604
2021-03-05,133497,158578,194607,120680,127477,90958
2021-03-06,129192,152838,184527,112350,117551,81382
2021-03-07,128282,151718,182504,110495,115248,78113
2021-03-08,127078,150143,180257,108528,112308,73612
2021-03-09,125559,148134,177121,106092,108815,69566
2021-03-10,123487,145411,172872,102851,105483,65828
2021-03-11,121611,143395,169876,100443,101927,62475
2021-03-12,118118,139153,163695,96180,96180,57953
2021-03-13,113022,133462,154931,89509,87920,52227
2021-03-14,111223,131173,150899,86457,84308,49546
2021-03-15,108794,127771,145768,82586,78638,46228
2021-03-16,105672,123732,139944,78071,72695,43484
2021-03-17,102697,119896,135163,73773,67557,41153
2021-03-18,99736,116011,129773,68600,62391,38773
2021-03-19,96838,112252,123928,63070,56840,36393
2021-03-20,92820,107268,116613,55524,50484,33670
2021-03-21,91294,105245,113470,52801,47992,32585
2021-03-22,89390,102935,110215,50127,45577,31430
2021-03-23,87577,100674,106925,47523,43253,30331
2021-03-24,85477,98504,103859,45339,41188,29239
2021-03-25,83377,96264,100562,43253,39347,28231
2021-03-26,81228,93821,96782,40803,37380,27167
2021-03-27,78386,90692,91896,37772,35028,25984
2021-03-28,77119,89236,89523,36330,33817,25417
2021-03-29,75915,87675,87395,35049,32683,24808
2021-03-30,74683,86282,85400,33908,31717,24234
2021-03-31,73346,84945,83300,32718,30688,23702
2021-04-01,72380,83909,81746,31899,29939,23345
2021-04-02,71799,83349,80990,31507,29575,23163
2021-04-03,71260,82831,80234,31038,29176,22974
2021-04-04,71008,82516,79716,30772,28924,22883
2021-04-05,70847,82299,79436,30660,28826,22834
2021-04-06,70490,81865,78743,30345,28518,22624
