,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,28,7
2020-12-09,42,21
2020-12-10,77,42
2020-12-11,98,56
2020-12-12,105,63
2020-12-13,112,70
2020-12-14,140,84
2020-12-15,308,182
2020-12-16,679,406
2020-12-17,1127,630
2020-12-18,1393,784
2020-12-19,1659,931
2020-12-20,1939,1085
2020-12-21,2240,1225
2020-12-22,2555,1372
2020-12-23,3570,1799
2020-12-24,4333,2086
2020-12-25,4354,2100
2020-12-26,4382,2100
2020-12-27,4389,2100
2020-12-28,4389,2100
2020-12-29,6062,2779
2020-12-30,15197,6419
2020-12-31,21308,8904
2021-01-01,22316,9247
2021-01-02,22911,9520
2021-01-03,23107,9590
2021-01-04,23289,9695
2021-01-05,24598,10241
2021-01-06,27405,11291
2021-01-07,34482,14049
2021-01-08,44051,17703
2021-01-09,51471,20650
2021-01-10,53606,21532
2021-01-11,59528,23849
2021-01-12,67025,26796
2021-01-13,75173,30037
2021-01-14,84917,33810
2021-01-15,96642,38724
2021-01-16,104426,41867
2021-01-17,107352,43029
2021-01-18,112784,45136
2021-01-19,117985,47313
2021-01-20,122997,49392
2021-01-21,128849,51996
2021-01-22,138474,56049
2021-01-23,141813,57547
2021-01-24,143108,58135
2021-01-25,144067,58632
2021-01-26,145229,59171
2021-01-27,146314,59731
2021-01-28,147518,60382
2021-01-29,148967,61201
2021-01-30,149653,61593
2021-01-31,149870,61726
2021-02-01,150493,62118
2021-02-02,151144,62531
2021-02-03,152012,63028
2021-02-04,153195,63602
2021-02-05,154476,64239
2021-02-06,155015,64568
2021-02-07,155218,64687
2021-02-08,155890,65086
2021-02-09,156758,65562
2021-02-10,157962,66185
2021-02-11,159110,66857
2021-02-12,160384,67515
2021-02-13,160874,67823
2021-02-14,160951,67886
2021-02-15,161714,68271
2021-02-16,162358,68614
2021-02-17,162967,68929
2021-02-18,163576,69307
2021-02-19,164185,69608
2021-02-20,164360,69727
2021-02-21,164388,69741
2021-02-22,164661,69902
2021-02-23,165088,70119
2021-02-24,165459,70357
2021-02-25,165886,70574
2021-02-26,166152,70721
2021-02-27,166236,70784
2021-02-28,166271,70805
2021-03-01,166425,70903
2021-03-02,166656,71015
2021-03-03,166901,71169
2021-03-04,167167,71344
2021-03-05,167496,71540
2021-03-06,167566,71596
2021-03-07,167580,71610
2021-03-08,167720,71708
2021-03-09,167923,71827
2021-03-10,168119,71932
2021-03-11,168280,72037
2021-03-12,168462,72135
2021-03-13,168511,72170
2021-03-14,168518,72184
2021-03-15,168602,72247
2021-03-16,168770,72338
2021-03-17,168910,72450
2021-03-18,169099,72562
2021-03-19,169232,72667
2021-03-20,169309,72709
2021-03-21,169323,72716
2021-03-22,169407,72765
2021-03-23,169554,72849
2021-03-24,169673,72926
2021-03-25,169855,73031
2021-03-26,170086,73171
2021-03-27,170177,73234
2021-03-28,170198,73248
2021-03-29,170338,73318
2021-03-30,170478,73402
2021-03-31,170625,73500
2021-04-01,170772,73570
2021-04-02,170800,73591
2021-04-03,170821,73612
2021-04-04,170821,73612
2021-04-05,170828,73619
2021-04-06,170919,73661
2021-04-07,171024,73710
2021-04-08,171136,73759
2021-04-09,171248,73808
2021-04-10,171304,73843
2021-04-11,171332,73850
2021-04-12,171381,73892
2021-04-13,171437,73913
2021-04-14,171521,73962
2021-04-15,171584,73990
2021-04-16,171640,74018
2021-04-17,171654,74032
2021-04-18,171661,74039
2021-04-19,171689,74046
2021-04-20,171731,74074
2021-04-21,171773,74109
2021-04-22,171794,74123
2021-04-23,171836,74144
2021-04-24,171850,74151
2021-04-25,171850,74151
2021-04-26,171878,74172
2021-04-27,171899,74186
2021-04-28,171934,74207
2021-04-29,171969,74242
2021-04-30,171997,74256
2021-05-01,171997,74263
2021-05-02,172004,74263
2021-05-03,172004,74263
2021-05-04,172018,74277
2021-05-05,172039,74284
2021-05-06,172053,74298
2021-05-07,172074,74326
2021-05-08,172088,74326
2021-05-09,172088,74326
2021-05-10,172095,74333
2021-05-11,172109,74340
2021-05-12,172123,74361
2021-05-13,172144,74375
2021-05-14,172172,74389
2021-05-15,172172,74396
2021-05-16,172179,74396
2021-05-17,172186,74410
2021-05-18,172214,74424
2021-05-19,172228,74445
2021-05-20,172242,74459
2021-05-21,172256,74473
2021-05-22,172263,74473
2021-05-23,172263,74473
2021-05-24,172270,74473
2021-05-25,172277,74473
2021-05-26,172284,74480
total,175924,76699
