,False,True
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,35,0
2020-12-09,63,0
2020-12-10,105,0
2020-12-11,147,0
2020-12-12,161,0
2020-12-13,175,0
2020-12-14,217,7
2020-12-15,483,7
2020-12-16,1071,21
2020-12-17,1729,28
2020-12-18,2135,49
2020-12-19,2534,56
2020-12-20,2947,77
2020-12-21,3374,91
2020-12-22,3808,112
2020-12-23,5166,203
2020-12-24,6167,252
2020-12-25,6195,252
2020-12-26,6223,259
2020-12-27,6230,259
2020-12-28,6230,259
2020-12-29,8400,441
2020-12-30,20356,1253
2020-12-31,28490,1722
2021-01-01,29764,1799
2021-01-02,30569,1862
2021-01-03,30828,1876
2021-01-04,31080,1904
2021-01-05,32809,2030
2021-01-06,36435,2254
2021-01-07,45682,2849
2021-01-08,58107,3661
2021-01-09,67823,4291
2021-01-10,70672,4459
2021-01-11,78393,4984
2021-01-12,88214,5607
2021-01-13,98875,6321
2021-01-14,111566,7161
2021-01-15,127050,8323
2021-01-16,137214,9079
2021-01-17,141015,9366
2021-01-18,148113,9807
2021-01-19,154980,10325
2021-01-20,161553,10829
2021-01-21,169393,11452
2021-01-22,182140,12383
2021-01-23,186634,12726
2021-01-24,188377,12880
2021-01-25,189672,13020
2021-01-26,191261,13139
2021-01-27,192759,13286
2021-01-28,194432,13461
2021-01-29,196518,13650
2021-01-30,197519,13734
2021-01-31,197841,13755
2021-02-01,198751,13867
2021-02-02,199710,13965
2021-02-03,200963,14077
2021-02-04,202573,14231
2021-02-05,204316,14399
2021-02-06,205107,14476
2021-02-07,205408,14504
2021-02-08,206360,14609
2021-02-09,207592,14742
2021-02-10,209279,14868
2021-02-11,210917,15050
2021-02-12,212688,15204
2021-02-13,213409,15281
2021-02-14,213542,15295
2021-02-15,214620,15365
2021-02-16,215544,15428
2021-02-17,216391,15505
2021-02-18,217301,15589
2021-02-19,218141,15659
2021-02-20,218393,15687
2021-02-21,218442,15694
2021-02-22,218834,15729
2021-02-23,219422,15785
2021-02-24,219968,15834
2021-02-25,220549,15897
2021-02-26,220927,15946
2021-02-27,221060,15967
2021-02-28,221102,15967
2021-03-01,221340,15981
2021-03-02,221662,16016
2021-03-03,222026,16044
2021-03-04,222418,16100
2021-03-05,222901,16128
2021-03-06,223013,16149
2021-03-07,223041,16149
2021-03-08,223244,16184
2021-03-09,223531,16219
2021-03-10,223790,16254
2021-03-11,224042,16275
2021-03-12,224287,16303
2021-03-13,224371,16317
2021-03-14,224385,16317
2021-03-15,224511,16338
2021-03-16,224735,16366
2021-03-17,224966,16394
2021-03-18,225246,16408
2021-03-19,225470,16436
2021-03-20,225561,16457
2021-03-21,225582,16457
2021-03-22,225701,16471
2021-03-23,225897,16499
2021-03-24,226072,16520
2021-03-25,226338,16555
2021-03-26,226688,16576
2021-03-27,226814,16590
2021-03-28,226849,16597
2021-03-29,227024,16625
2021-03-30,227227,16646
2021-03-31,227458,16667
2021-04-01,227661,16681
2021-04-02,227703,16681
2021-04-03,227745,16688
2021-04-04,227745,16688
2021-04-05,227752,16688
2021-04-06,227878,16702
2021-04-07,228018,16723
2021-04-08,228165,16730
2021-04-09,228319,16744
2021-04-10,228389,16758
2021-04-11,228431,16758
2021-04-12,228501,16765
2021-04-13,228571,16779
2021-04-14,228697,16793
2021-04-15,228781,16793
2021-04-16,228865,16800
2021-04-17,228879,16807
2021-04-18,228886,16807
2021-04-19,228928,16814
2021-04-20,228984,16814
2021-04-21,229061,16821
2021-04-22,229096,16828
2021-04-23,229145,16828
2021-04-24,229159,16828
2021-04-25,229173,16835
2021-04-26,229215,16835
2021-04-27,229250,16835
2021-04-28,229292,16849
2021-04-29,229348,16863
2021-04-30,229383,16863
2021-05-01,229404,16863
2021-05-02,229404,16863
2021-05-03,229404,16863
2021-05-04,229425,16870
2021-05-05,229453,16870
2021-05-06,229474,16877
2021-05-07,229516,16884
2021-05-08,229523,16884
2021-05-09,229530,16884
2021-05-10,229537,16891
2021-05-11,229565,16891
2021-05-12,229593,16898
2021-05-13,229621,16898
2021-05-14,229656,16905
2021-05-15,229663,16905
2021-05-16,229670,16905
2021-05-17,229691,16912
2021-05-18,229726,16919
2021-05-19,229754,16926
2021-05-20,229775,16926
2021-05-21,229810,16926
2021-05-22,229810,16926
2021-05-23,229810,16926
2021-05-24,229817,16926
2021-05-25,229824,16926
2021-05-26,229838,16926
total,235095,17535
