,1,2,3,4,5,6
2020-11-29,0,0,0,0,0,0
2020-11-30,7,0,0,0,0,0
2020-12-01,70,0,7,14,0,7
2020-12-02,77,0,7,14,0,7
2020-12-03,77,0,7,14,0,14
2020-12-04,84,0,7,14,0,14
2020-12-05,84,0,7,14,0,14
2020-12-06,84,0,7,14,0,14
2020-12-07,98,0,7,14,0,21
2020-12-08,812,7,49,28,7,294
2020-12-09,1624,7,84,42,7,553
2020-12-10,3038,14,133,63,14,1148
2020-12-11,4508,21,203,84,14,1771
2020-12-12,5642,21,259,91,21,2093
2020-12-13,5873,28,266,91,28,2212
2020-12-14,7602,42,343,112,35,2940
2020-12-15,24437,105,1029,329,119,8785
2020-12-16,54670,231,2492,742,287,20251
2020-12-17,83706,357,4067,1183,469,31948
2020-12-18,107352,462,5145,1456,623,42042
2020-12-19,138068,581,6097,1694,812,55860
2020-12-20,160055,686,7119,1890,945,64876
2020-12-21,174811,749,7735,2023,1043,70336
2020-12-22,200438,840,8365,2205,1148,79107
2020-12-23,223174,882,8708,2310,1218,86527
2020-12-24,228557,903,8855,2345,1253,88522
2020-12-25,228599,903,8855,2345,1253,88529
2020-12-26,228676,910,8876,2345,1253,88557
2020-12-27,228774,910,8883,2345,1253,88620
2020-12-28,229054,910,8918,2352,1260,88781
2020-12-29,237790,959,9485,2464,1330,91917
2020-12-30,262248,1071,10500,2730,1505,100499
2020-12-31,280203,1134,11298,2940,1603,107275
2021-01-01,285292,1162,11431,2968,1631,109277
2021-01-02,291893,1197,11725,3031,1666,112168
2021-01-03,293342,1197,11760,3031,1673,112644
2021-01-04,294630,1211,11844,3052,1694,113106
2021-01-05,300776,1246,12243,3171,1743,115402
2021-01-06,312550,1337,12943,3437,1834,119238
2021-01-07,362614,1547,14882,3920,2107,136101
2021-01-08,430493,1848,17584,4774,2457,159278
2021-01-09,485828,2086,19943,5425,2772,181356
2021-01-10,509432,2198,21140,5761,2905,190162
2021-01-11,527884,2289,22022,6055,3031,196637
2021-01-12,562667,2450,23345,6454,3262,209188
2021-01-13,625289,2744,26362,7371,3675,233233
2021-01-14,701848,3206,30667,8862,4242,261317
2021-01-15,791140,3752,34860,10556,4900,293664
2021-01-16,863877,4214,38668,12138,5446,321790
2021-01-17,896217,4410,40418,12838,5719,333480
2021-01-18,922866,4550,41762,13300,5915,343042
2021-01-19,1001364,4949,45437,14630,6517,371483
2021-01-20,1078119,5334,49273,16023,7133,396760
2021-01-21,1176973,5845,53396,17570,7861,429464
2021-01-22,1308846,6510,58702,19306,8687,474838
2021-01-23,1436533,7140,64316,20986,9646,521794
2021-01-24,1485484,7427,67088,21714,10115,539161
2021-01-25,1529066,7707,69636,22561,10479,555065
2021-01-26,1577891,8015,72366,23590,10913,572579
2021-01-27,1627962,8337,75327,24731,11389,591045
2021-01-28,1715147,8855,79744,26383,12103,621761
2021-01-29,1857296,9590,85729,28602,13167,669788
2021-01-30,1995301,10339,91763,30387,14175,715456
2021-01-31,2073967,10801,96306,31332,14931,741867
2021-02-01,2147901,11193,100205,32298,15540,767494
2021-02-02,2229689,11669,104160,33369,16198,794549
2021-02-03,2325778,12173,108304,34629,16877,827120
2021-02-04,2428377,12726,113330,36190,17794,860622
2021-02-05,2538683,13356,117292,37877,18641,895860
2021-02-06,2657032,13930,121457,39207,19509,937370
2021-02-07,2712626,14238,123648,39753,19978,955864
2021-02-08,2772910,14567,126126,40565,20496,976591
2021-02-09,2846459,15008,129066,41664,21070,1001518
2021-02-10,2928492,15463,132510,42833,21798,1031422
2021-02-11,3027773,16044,136493,44226,22554,1064112
2021-02-12,3133557,16688,141127,45871,23345,1100512
2021-02-13,3234903,17262,144886,47208,24192,1137094
2021-02-14,3271233,17465,146790,47740,24542,1149722
2021-02-15,3311560,17703,148547,48398,24885,1164555
2021-02-16,3363668,18011,151018,49175,25382,1183014
2021-02-17,3416014,18347,153482,50057,25900,1202894
2021-02-18,3463285,18669,155834,50918,26411,1221066
2021-02-19,3494386,18914,157486,51653,26768,1232742
2021-02-20,3521707,19131,159075,52213,27062,1242815
2021-02-21,3531010,19201,159761,52374,27202,1246168
2021-02-22,3544002,19306,160580,52738,27398,1250935
2021-02-23,3560655,19481,161630,53221,27650,1256878
2021-02-24,3580304,19649,162862,53767,27895,1264452
2021-02-25,3601710,19838,164234,54369,28154,1272691
2021-02-26,3619665,19992,165382,54943,28357,1279894
2021-02-27,3632104,20097,166446,55321,28539,1284997
2021-02-28,3637081,20153,166838,55517,28609,1287097
2021-03-01,3642100,20195,167160,55720,28707,1289260
2021-03-02,3647567,20251,167545,56000,28798,1291556
2021-03-03,3653790,20314,168035,56322,28896,1294216
2021-03-04,3661616,20398,168609,56749,29015,1297212
2021-03-05,3670478,20510,169323,57225,29148,1300831
2021-03-06,3677723,20615,170037,57701,29309,1303834
2021-03-07,3679809,20650,170296,57855,29351,1304660
2021-03-08,3683302,20678,170632,58023,29407,1306200
2021-03-09,3686529,20727,170975,58247,29470,1307530
2021-03-10,3689812,20790,171360,58548,29533,1308979
2021-03-11,3693025,20839,171710,58835,29610,1310358
2021-03-12,3696875,20888,172067,59108,29694,1312227
2021-03-13,3701733,20958,172550,59346,29764,1314215
2021-03-14,3704001,20979,172725,59430,29806,1315286
2021-03-15,3706878,21021,172977,59619,29855,1316483
2021-03-16,3709748,21070,173292,59857,29918,1317764
2021-03-17,3712324,21112,173544,60060,29974,1318961
2021-03-18,3715047,21140,173817,60270,30030,1320109
2021-03-19,3717917,21196,174069,60515,30086,1321404
2021-03-20,3720647,21252,174405,60739,30163,1322657
2021-03-21,3721620,21273,174524,60830,30198,1323168
2021-03-22,3722880,21294,174699,60935,30240,1323784
2021-03-23,3724427,21329,174881,61075,30275,1324491
2021-03-24,3725925,21371,175119,61264,30324,1325226
2021-03-25,3727892,21420,175378,61495,30387,1326171
2021-03-26,3729691,21455,175609,61719,30436,1327032
2021-03-27,3731476,21497,175903,61950,30492,1327956
2021-03-28,3732183,21518,176043,62034,30527,1328327
2021-03-29,3733296,21560,176190,62153,30562,1328880
2021-03-30,3734619,21574,176372,62314,30611,1329440
2021-03-31,3735928,21609,176568,62496,30653,1330091
2021-04-01,3736957,21623,176715,62587,30681,1330539
2021-04-02,3737328,21623,176785,62629,30695,1330721
2021-04-03,3737783,21644,176904,62685,30709,1330903
2021-04-04,3737888,21644,176939,62699,30716,1330945
2021-04-05,3737979,21651,176967,62720,30716,1330987
2021-04-06,3738553,21658,177086,62769,30737,1331232
2021-04-07,3739274,21679,177233,62839,30758,1331533
2021-04-08,3740058,21700,177373,62923,30772,1331841
