,8,9,10,11,12
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,7,7,0,42,49
2020-12-02,7,7,0,42,49
2020-12-03,7,7,0,42,49
2020-12-04,7,7,7,42,49
2020-12-05,7,7,7,42,49
2020-12-06,14,7,7,42,49
2020-12-07,14,14,7,49,56
2020-12-08,98,77,42,532,448
2020-12-09,238,133,77,1036,840
2020-12-10,406,217,133,1995,1666
2020-12-11,616,301,210,3045,2436
2020-12-12,756,371,245,3752,2996
2020-12-13,819,399,259,3892,3122
2020-12-14,1001,490,350,5089,4144
2020-12-15,1323,658,602,16695,15526
2020-12-16,1750,945,1162,38129,36687
2020-12-17,2324,1309,1638,59283,57176
2020-12-18,2905,1785,2352,76804,73234
2020-12-19,3507,2450,3353,99652,94164
2020-12-20,4235,3150,4557,115584,108052
2020-12-21,5012,3668,5782,124964,117285
2020-12-22,5719,4144,6930,142170,133154
2020-12-23,6489,4718,8344,156982,146300
2020-12-24,6839,4977,8638,160643,149345
2020-12-25,6846,4984,8645,160643,149373
2020-12-26,6888,5005,8652,160664,149408
2020-12-27,6958,5026,8673,160699,149436
2020-12-28,7098,5096,8708,160832,149541
2020-12-29,7777,5691,9520,165865,155092
2020-12-30,9191,7196,12831,178150,171192
2020-12-31,10395,8610,17241,186781,181433
2021-01-01,10759,8974,19243,188860,183918
2021-01-02,11186,9646,21378,192451,187019
2021-01-03,11452,9961,21770,192962,187516
2021-01-04,11886,10171,21931,193508,188041
2021-01-05,12880,11242,23128,196686,190652
2021-01-06,14378,12306,26047,202279,196329
2021-01-07,16667,15596,40145,227458,221319
2021-01-08,19614,19852,58933,261996,256046
2021-01-09,22260,24388,73619,291095,286055
2021-01-10,23632,26243,79758,303457,298522
2021-01-11,25165,28840,85274,311325,307300
2021-01-12,27216,32900,93646,328797,324814
2021-01-13,29911,39389,115556,361347,352471
2021-01-14,33292,48685,141946,398909,387317
2021-01-15,37282,58079,172319,442715,428491
2021-01-16,40082,63840,198387,479577,464247
2021-01-17,41685,67704,210021,495145,478534
2021-01-18,43883,71911,218666,506940,490042
2021-01-19,46578,84532,256844,540827,515606
2021-01-20,49742,102473,299383,565159,535892
2021-01-21,54768,128296,361480,589981,556584
2021-01-22,60718,166418,449218,619241,581301
2021-01-23,66983,213822,533617,644994,601013
2021-01-24,70315,238224,562499,652820,607124
2021-01-25,73297,255584,590107,661087,614446
2021-01-26,77091,279755,617253,668906,622349
2021-01-27,81872,307727,641578,676970,630644
2021-01-28,89187,351659,692958,688611,641578
2021-01-29,100051,427847,784693,700000,651588
2021-01-30,113323,518378,857703,709058,658966
2021-01-31,125384,577178,892486,712551,661598
2021-02-01,136619,631358,924651,716289,665714
2021-02-02,148547,703066,948584,719474,669956
2021-02-03,162239,796565,968793,722883,674401
2021-02-04,181426,895139,986993,726222,679259
2021-02-05,207935,998522,1002001,729316,683928
2021-02-06,240121,1113707,1015980,731850,686847
2021-02-07,258104,1164506,1022238,732991,688261
2021-02-08,280700,1215473,1029210,734825,691054
2021-02-09,321979,1265943,1035573,736904,694379
2021-02-10,383586,1309826,1041768,739123,698222
2021-02-11,474649,1346254,1047305,741321,701673
2021-02-12,582078,1377922,1052541,743512,705047
2021-02-13,690956,1405474,1057035,745087,707000
2021-02-14,733649,1412334,1058302,745584,707630
2021-02-15,781151,1418949,1060052,746438,709058
2021-02-16,846881,1424129,1061550,747306,710388
2021-02-17,914683,1428791,1063321,748237,711662
2021-02-18,975891,1433250,1064987,749140,712915
2021-02-19,1015546,1436379,1066275,749861,713881
2021-02-20,1051050,1438934,1067185,750330,714511
2021-02-21,1063475,1439613,1067430,750512,714679
2021-02-22,1079645,1440971,1068053,750932,715358
2021-02-23,1099735,1443127,1068949,751520,716191
2021-02-24,1124067,1445563,1070118,752178,717010
2021-02-25,1150576,1448244,1071364,752885,717920
2021-02-26,1172934,1450764,1072421,753494,718627
2021-02-27,1188803,1452605,1073156,753872,719068
2021-02-28,1195397,1453235,1073443,754012,719215
2021-03-01,1201529,1454005,1073814,754264,719537
2021-03-02,1207948,1454894,1074276,754614,719985
2021-03-03,1215137,1456063,1074864,754992,720517
2021-03-04,1223705,1457575,1075620,755531,721175
2021-03-05,1233673,1459255,1076488,756154,721945
2021-03-06,1242381,1460732,1077174,756574,722372
2021-03-07,1244894,1461152,1077398,756679,722491
2021-03-08,1249080,1461775,1077748,756896,722750
2021-03-09,1252454,1462559,1078154,757169,723156
2021-03-10,1256059,1463329,1078588,757456,723597
2021-03-11,1259510,1464043,1079057,757757,724010
