,1,2,3,4,5
2020-11-28,0,0,0,0,7
2020-11-29,0,0,0,0,7
2020-11-30,0,0,7,7,7
2020-12-01,0,7,7,7,7
2020-12-02,0,7,7,7,7
2020-12-03,0,7,7,14,7
2020-12-04,0,7,14,14,7
2020-12-05,0,7,14,14,7
2020-12-06,0,7,14,14,7
2020-12-07,0,7,14,14,14
2020-12-08,14,28,28,42,49
2020-12-09,28,42,42,63,63
2020-12-10,42,56,70,98,119
2020-12-11,63,91,98,133,161
2020-12-12,70,105,126,161,203
2020-12-13,84,105,126,175,217
2020-12-14,98,133,161,224,266
2020-12-15,189,203,245,308,364
2020-12-16,420,336,378,462,560
2020-12-17,588,469,518,644,784
2020-12-18,791,616,749,959,1085
2020-12-19,1120,1008,1001,1274,1442
2020-12-20,1449,1428,1372,1603,1855
2020-12-21,1673,1820,1743,1967,2219
2020-12-22,1932,2100,2121,2338,2569
2020-12-23,2191,2436,2457,2772,3066
2020-12-24,2289,2513,2541,2884,3192
2020-12-25,2289,2513,2541,2884,3199
2020-12-26,2289,2513,2555,2891,3206
2020-12-27,2310,2527,2569,2905,3213
2020-12-28,2317,2534,2590,2933,3248
2020-12-29,2590,2772,2779,3192,3416
2020-12-30,3346,3402,3367,3906,4102
2020-12-31,4214,4270,4445,5019,5110
2021-01-01,4641,4676,4851,5467,5649
2021-01-02,4998,5005,5628,6188,6174
2021-01-03,5159,5131,5733,6363,6293
2021-01-04,5229,5180,5824,6454,6398
2021-01-05,5495,5537,6447,6930,6832
2021-01-06,6048,6251,7119,7749,7770
2021-01-07,8974,9352,10381,11291,11438
2021-01-08,12509,13405,14854,16128,16254
2021-01-09,15008,16513,19054,20279,20195
2021-01-10,16471,17773,20524,21987,21924
2021-01-11,17507,19054,22015,23660,23870
2021-01-12,19586,21000,24255,26334,26649
2021-01-13,24206,25739,29358,32452,33586
2021-01-14,29869,31528,36351,40152,42021
2021-01-15,35434,38318,44506,48958,51065
2021-01-16,39809,43687,50953,55636,58898
2021-01-17,42336,46844,54264,58821,61831
2021-01-18,44478,49119,56910,61726,64785
2021-01-19,52577,58198,67305,72933,76993
2021-01-20,62608,68922,79653,85736,91721
2021-01-21,75383,84539,98378,106113,112210
2021-01-22,92568,105175,123872,135457,145208
2021-01-23,108472,125013,151515,167510,181188
2021-01-24,115318,132937,162484,180439,195636
2021-01-25,121289,139734,171647,191373,208628
2021-01-26,128681,148463,181762,203469,222824
2021-01-27,136262,158445,192591,215859,235655
2021-01-28,149205,175343,212786,238098,259994
2021-01-29,170807,203021,246701,278684,305263
2021-01-30,191604,229768,280308,317961,348446
2021-01-31,202433,244853,299614,341551,373247
2021-02-01,213598,260064,316736,362292,396844
2021-02-02,225778,275730,336133,386099,423297
2021-02-03,240625,294497,359415,413735,454580
2021-02-04,256088,314692,384188,441777,484897
2021-02-05,270627,333816,409339,470680,517335
2021-02-06,286909,355257,436590,501403,550844
2021-02-07,293041,363993,448784,515431,566909
2021-02-08,300440,375221,460761,529053,583387
2021-02-09,308063,385518,472990,542682,598563
2021-02-10,315140,394702,483889,554421,611170
2021-02-11,321370,402675,492842,564081,621306
2021-02-12,326823,409745,500920,572411,630182
2021-02-13,331730,415443,507934,579180,637791
2021-02-14,332955,416885,509740,580888,639793
2021-02-15,334635,418705,511560,582701,641704
2021-02-16,335958,420294,513065,584045,643104
