,False
2020-11-28,77
2020-11-29,77
2020-11-30,84
2020-12-01,98
2020-12-02,105
2020-12-03,112
2020-12-04,112
2020-12-05,119
2020-12-06,119
2020-12-07,133
2020-12-08,231
2020-12-09,483
2020-12-10,875
2020-12-11,1358
2020-12-12,1498
2020-12-13,1526
2020-12-14,2023
2020-12-15,2576
2020-12-16,3304
2020-12-17,3990
2020-12-18,4585
2020-12-19,4711
2020-12-20,4788
2020-12-21,5180
2020-12-22,5509
2020-12-23,5915
2020-12-24,6244
2020-12-25,6251
2020-12-26,6258
2020-12-27,6279
2020-12-28,6307
2020-12-29,6559
2020-12-30,6867
2020-12-31,7140
2021-01-01,7336
2021-01-02,7455
2021-01-03,7497
2021-01-04,8204
2021-01-05,9373
2021-01-06,10479
2021-01-07,11683
2021-01-08,12936
2021-01-09,13286
2021-01-10,13419
2021-01-11,15001
2021-01-12,16933
2021-01-13,19075
2021-01-14,21301
2021-01-15,23226
2021-01-16,23646
2021-01-17,23877
2021-01-18,26838
2021-01-19,30030
2021-01-20,33061
2021-01-21,36113
2021-01-22,38836
2021-01-23,39410
2021-01-24,39697
2021-01-25,43204
2021-01-26,47320
2021-01-27,51254
2021-01-28,54985
2021-01-29,58639
2021-01-30,59388
2021-01-31,59703
2021-02-01,63973
2021-02-02,69013
2021-02-03,74025
2021-02-04,79296
2021-02-05,84623
2021-02-06,85673
2021-02-07,86030
2021-02-08,93401
2021-02-09,101276
2021-02-10,107723
2021-02-11,113393
2021-02-12,117978
2021-02-13,118482
2021-02-14,118755
2021-02-15,121961
2021-02-16,124817
2021-02-17,127162
2021-02-18,129283
2021-02-19,130830
2021-02-20,130970
2021-02-21,131019
2021-02-22,132650
2021-02-23,134533
2021-02-24,136367
2021-02-25,137697
2021-02-26,138838
2021-02-27,138999
2021-02-28,139111
2021-03-01,140749
2021-03-02,142527
2021-03-03,144354
2021-03-04,146195
2021-03-05,147623
2021-03-06,147770
2021-03-07,147847
2021-03-08,149814
2021-03-09,152033
2021-03-10,153986
2021-03-11,156100
2021-03-12,157535
2021-03-13,157710
2021-03-14,157794
2021-03-15,159509
2021-03-16,161231
2021-03-17,162722
2021-03-18,164227
2021-03-19,165347
2021-03-20,165550
2021-03-21,165648
2021-03-22,166929
2021-03-23,168714
2021-03-24,170163
2021-03-25,171276
2021-03-26,172095
2021-03-27,172228
2021-03-28,172270
2021-03-29,173005
2021-03-30,173733
2021-03-31,174475
2021-04-01,175091
2021-04-02,175126
2021-04-03,175154
2021-04-04,175175
2021-04-05,175224
2021-04-06,175700
2021-04-07,176274
2021-04-08,176862
2021-04-09,177324
2021-04-10,177436
2021-04-11,177450
2021-04-12,177919
2021-04-13,178458
2021-04-14,178836
2021-04-15,179270
2021-04-16,179718
2021-04-17,179739
2021-04-18,179739
2021-04-19,180054
2021-04-20,180411
2021-04-21,180789
2021-04-22,181237
2021-04-23,181699
2021-04-24,181713
2021-04-25,181741
2021-04-26,182077
2021-04-27,182483
2021-04-28,182805
2021-04-29,183050
2021-04-30,183435
2021-05-01,183470
2021-05-02,183477
2021-05-03,183512
2021-05-04,183715
2021-05-05,184058
2021-05-06,184317
2021-05-07,184681
2021-05-08,184716
2021-05-09,184730
2021-05-10,184982
2021-05-11,185528
2021-05-12,185878
2021-05-13,186263
2021-05-14,186564
2021-05-15,186585
2021-05-16,186620
2021-05-17,186844
2021-05-18,187166
2021-05-19,187390
2021-05-20,187572
2021-05-21,187740
2021-05-22,187747
2021-05-23,187754
2021-05-24,187768
total,10089709
