,False,True
2020-11-28,77,0
2020-11-29,77,0
2020-11-30,84,0
2020-12-01,91,0
2020-12-02,105,0
2020-12-03,112,0
2020-12-04,112,0
2020-12-05,112,0
2020-12-06,112,0
2020-12-07,133,0
2020-12-08,231,0
2020-12-09,476,0
2020-12-10,868,7
2020-12-11,1337,7
2020-12-12,1477,14
2020-12-13,1505,14
2020-12-14,2002,21
2020-12-15,2555,21
2020-12-16,3269,35
2020-12-17,3941,49
2020-12-18,4529,49
2020-12-19,4655,49
2020-12-20,4732,49
2020-12-21,5110,56
2020-12-22,5439,63
2020-12-23,5845,70
2020-12-24,6160,77
2020-12-25,6160,77
2020-12-26,6174,77
2020-12-27,6202,77
2020-12-28,6223,77
2020-12-29,6468,84
2020-12-30,6762,91
2020-12-31,7035,105
2021-01-01,7217,105
2021-01-02,7329,112
2021-01-03,7371,112
2021-01-04,8078,126
2021-01-05,9219,147
2021-01-06,10304,175
2021-01-07,11480,189
2021-01-08,12712,217
2021-01-09,13055,224
2021-01-10,13181,231
2021-01-11,14742,252
2021-01-12,16639,294
2021-01-13,18746,329
2021-01-14,20923,371
2021-01-15,22799,420
2021-01-16,23219,427
2021-01-17,23436,434
2021-01-18,26348,483
2021-01-19,29463,560
2021-01-20,32424,637
2021-01-21,35392,714
2021-01-22,38038,791
2021-01-23,38605,805
2021-01-24,38878,805
2021-01-25,42322,882
2021-01-26,46333,980
2021-01-27,50183,1064
2021-01-28,53823,1162
2021-01-29,57393,1246
2021-01-30,58128,1260
2021-01-31,58429,1267
2021-02-01,62608,1351
2021-02-02,67550,1456
2021-02-03,72464,1554
2021-02-04,77616,1666
2021-02-05,82852,1771
2021-02-06,83867,1792
2021-02-07,84217,1799
2021-02-08,91448,1946
2021-02-09,99169,2107
2021-02-10,105483,2233
2021-02-11,111041,2352
2021-02-12,115507,2464
2021-02-13,115997,2471
2021-02-14,116263,2478
2021-02-15,119406,2548
2021-02-16,122192,2611
2021-02-17,124488,2667
2021-02-18,126567,2716
2021-02-19,128072,2744
2021-02-20,128212,2758
2021-02-21,128261,2758
2021-02-22,129843,2800
2021-02-23,131691,2842
2021-02-24,133483,2877
2021-02-25,134785,2905
2021-02-26,135898,2940
2021-02-27,136059,2940
2021-02-28,136157,2940
2021-03-01,137760,2982
2021-03-02,139510,3010
2021-03-03,141288,3052
2021-03-04,143087,3094
2021-03-05,144480,3143
2021-03-06,144627,3143
2021-03-07,144697,3143
2021-03-08,146622,3192
2021-03-09,148799,3227
2021-03-10,150696,3283
2021-03-11,152768,3332
2021-03-12,154175,3353
2021-03-13,154350,3353
2021-03-14,154427,3360
2021-03-15,156107,3402
2021-03-16,157780,3437
2021-03-17,159236,3472
2021-03-18,160706,3507
2021-03-19,161812,3535
2021-03-20,162008,3542
2021-03-21,162106,3542
2021-03-22,163345,3570
2021-03-23,165095,3619
2021-03-24,166516,3647
2021-03-25,167608,3661
2021-03-26,168406,3682
2021-03-27,168539,3682
2021-03-28,168574,3682
2021-03-29,169295,3703
2021-03-30,170009,3724
2021-03-31,170730,3738
2021-04-01,171332,3745
2021-04-02,171374,3745
2021-04-03,171402,3745
2021-04-04,171423,3745
2021-04-05,171465,3745
2021-04-06,171941,3759
2021-04-07,172494,3773
2021-04-08,173082,3780
2021-04-09,173523,3787
2021-04-10,173642,3787
2021-04-11,173656,3787
2021-04-12,174111,3794
2021-04-13,174636,3808
2021-04-14,175014,3822
2021-04-15,175441,3829
2021-04-16,175875,3829
2021-04-17,175896,3829
2021-04-18,175903,3829
2021-04-19,176204,3843
2021-04-20,176554,3850
2021-04-21,176925,3864
2021-04-22,177359,3871
2021-04-23,177814,3885
2021-04-24,177821,3885
2021-04-25,177849,3885
2021-04-26,178178,3892
2021-04-27,178570,3899
2021-04-28,178885,3913
2021-04-29,179130,3913
2021-04-30,179501,3927
2021-05-01,179543,3927
2021-05-02,179543,3927
2021-05-03,179571,3927
2021-05-04,179781,3927
2021-05-05,180117,3934
2021-05-06,180369,3941
2021-05-07,180719,3948
2021-05-08,180761,3948
2021-05-09,180775,3948
2021-05-10,181013,3962
2021-05-11,181552,3969
2021-05-12,181888,3976
2021-05-13,182266,3983
2021-05-14,182567,3997
2021-05-15,182581,3997
2021-05-16,182623,3997
2021-05-17,182833,4004
2021-05-18,183148,4004
2021-05-19,183365,4011
2021-05-20,183540,4018
2021-05-21,183708,4025
2021-05-22,183715,4025
2021-05-23,183722,4025
2021-05-24,183736,4025
total,9990113,99582
