,8,9,10,11,12
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,7,7
2020-12-10,0,0,0,14,21
2020-12-11,0,0,0,21,28
2020-12-12,0,0,0,21,35
2020-12-13,0,0,0,21,42
2020-12-14,0,0,0,28,63
2020-12-15,0,0,0,70,140
2020-12-16,0,0,0,133,322
2020-12-17,0,0,0,182,490
2020-12-18,0,0,14,245,623
2020-12-19,0,0,21,287,721
2020-12-20,0,7,21,322,826
2020-12-21,7,7,21,357,917
2020-12-22,7,7,28,406,1022
2020-12-23,14,35,70,504,1316
2020-12-24,28,70,112,602,1631
2020-12-25,28,70,112,602,1631
2020-12-26,28,70,112,602,1631
2020-12-27,28,70,112,602,1631
2020-12-28,28,70,112,602,1638
2020-12-29,56,119,203,770,2177
2020-12-30,238,462,721,1617,4823
2020-12-31,378,735,1134,2282,6762
2021-01-01,392,770,1176,2352,7105
2021-01-02,406,777,1211,2387,7245
2021-01-03,406,784,1218,2401,7315
2021-01-04,413,805,1239,2436,7385
2021-01-05,427,840,1295,2534,7749
2021-01-06,476,917,1421,2758,8484
2021-01-07,595,1155,1834,3444,10766
2021-01-08,784,1491,2401,4403,13881
2021-01-09,896,1736,2786,5033,16002
2021-01-10,917,1785,2870,5201,16576
2021-01-11,1022,2016,3206,5761,18564
2021-01-12,1183,2331,3759,6671,21637
2021-01-13,1358,2632,4256,7504,24444
2021-01-14,1561,2975,4809,8491,27797
2021-01-15,1883,3479,5607,9814,32151
2021-01-16,2093,3829,6132,10668,35035
2021-01-17,2156,3962,6342,10983,36155
2021-01-18,2310,4242,6734,11655,38339
2021-01-19,2443,4494,7119,12285,40460
2021-01-20,2597,4711,7483,12859,42161
2021-01-21,2814,5054,8057,13706,44632
2021-01-22,3192,5684,8981,15064,49175
2021-01-23,3311,5873,9387,15449,50267
2021-01-24,3367,5936,9513,15547,50715
2021-01-25,3402,6006,9611,15673,51030
2021-01-26,3444,6090,9737,15827,51436
2021-01-27,3493,6160,9828,15960,51786
2021-01-28,3549,6237,9968,16086,52143
2021-01-29,3612,6349,10122,16254,52563
2021-01-30,3633,6426,10248,16317,52703
2021-01-31,3640,6461,10297,16331,52752
2021-02-01,3661,6538,10395,16394,52934
2021-02-02,3703,6615,10465,16457,53144
2021-02-03,3752,6748,10556,16555,53438
2021-02-04,3801,6867,10668,16681,53753
2021-02-05,3857,7021,10780,16793,54103
2021-02-06,3885,7147,10843,16842,54222
2021-02-07,3899,7189,10871,16863,54271
2021-02-08,3934,7287,10913,16919,54418
2021-02-09,3997,7385,10990,16989,54677
2021-02-10,4102,7539,11088,17108,55055
2021-02-11,4200,7693,11207,17248,55426
2021-02-12,4319,7833,11326,17374,55874
2021-02-13,4375,7924,11368,17416,56042
2021-02-14,4396,7938,11375,17430,56077
2021-02-15,4445,7994,11424,17514,56308
2021-02-16,4494,8050,11473,17563,56504
2021-02-17,4550,8099,11536,17619,56707
2021-02-18,4613,8162,11585,17703,56910
2021-02-19,4676,8218,11634,17773,57148
2021-02-20,4711,8232,11655,17794,57190
2021-02-21,4718,8232,11662,17794,57197
2021-02-22,4746,8246,11676,17801,57232
2021-02-23,4781,8267,11704,17850,57365
2021-02-24,4830,8316,11739,17892,57477
2021-02-25,4872,8365,11788,17934,57589
2021-02-26,4914,8386,11816,17969,57694
2021-02-27,4949,8400,11830,17990,57708
2021-02-28,4956,8400,11837,17997,57729
2021-03-01,4970,8414,11858,18018,57785
2021-03-02,4991,8435,11872,18039,57876
2021-03-03,5026,8463,11893,18060,57946
2021-03-04,5075,8484,11921,18109,58009
2021-03-05,5117,8526,11942,18137,58107
2021-03-06,5131,8533,11949,18151,58135
2021-03-07,5138,8533,11949,18151,58135
2021-03-08,5159,8540,11970,18172,58177
2021-03-09,5187,8554,11991,18186,58226
2021-03-10,5194,8568,12012,18207,58282
2021-03-11,5208,8582,12026,18221,58317
2021-03-12,5236,8596,12047,18249,58394
2021-03-13,5243,8603,12047,18256,58401
2021-03-14,5250,8603,12047,18256,58401
2021-03-15,5264,8603,12061,18263,58422
2021-03-16,5285,8617,12068,18284,58464
2021-03-17,5292,8631,12089,18305,58506
2021-03-18,5306,8645,12117,18319,58569
2021-03-19,5320,8666,12138,18333,58611
2021-03-20,5334,8673,12145,18340,58618
2021-03-21,5334,8673,12152,18340,58625
2021-03-22,5348,8680,12152,18347,58639
2021-03-23,5355,8687,12166,18361,58681
2021-03-24,5355,8701,12180,18375,58709
2021-03-25,5369,8715,12194,18396,58765
2021-03-26,5376,8729,12215,18417,58835
2021-03-27,5383,8729,12222,18438,58863
2021-03-28,5390,8736,12222,18438,58877
2021-03-29,5390,8743,12236,18452,58905
2021-03-30,5397,8750,12243,18466,58940
2021-03-31,5404,8764,12257,18487,58989
2021-04-01,5411,8771,12271,18494,59024
2021-04-02,5418,8778,12271,18494,59038
2021-04-03,5418,8778,12278,18508,59045
2021-04-04,5418,8778,12278,18508,59045
2021-04-05,5418,8778,12278,18508,59045
2021-04-06,5425,8792,12285,18515,59087
2021-04-07,5425,8799,12292,18529,59122
2021-04-08,5432,8806,12299,18536,59150
2021-04-09,5432,8813,12306,18550,59206
2021-04-10,5439,8827,12313,18557,59227
2021-04-11,5439,8827,12320,18564,59241
2021-04-12,5446,8834,12334,18571,59262
2021-04-13,5446,8841,12341,18571,59290
2021-04-14,5446,8855,12348,18592,59311
2021-04-15,5453,8855,12355,18599,59332
2021-04-16,5453,8862,12362,18613,59353
2021-04-17,5453,8862,12362,18613,59353
2021-04-18,5453,8862,12362,18613,59360
2021-04-19,5453,8869,12369,18613,59374
2021-04-20,5460,8869,12369,18620,59388
2021-04-21,5460,8876,12376,18627,59402
2021-04-22,5467,8876,12376,18627,59416
2021-04-23,5467,8883,12383,18627,59423
2021-04-24,5467,8883,12383,18627,59430
2021-04-25,5467,8883,12383,18634,59430
2021-04-26,5474,8883,12383,18641,59437
2021-04-27,5474,8883,12383,18641,59437
2021-04-28,5474,8890,12390,18648,59444
2021-04-29,5481,8897,12397,18655,59465
2021-04-30,5481,8904,12397,18655,59465
2021-05-01,5488,8904,12397,18662,59465
2021-05-02,5488,8904,12397,18662,59465
2021-05-03,5488,8904,12397,18662,59465
2021-05-04,5488,8904,12397,18662,59472
2021-05-05,5488,8904,12397,18662,59472
2021-05-06,5488,8904,12404,18669,59472
2021-05-07,5488,8911,12411,18669,59479
2021-05-08,5495,8911,12411,18676,59479
2021-05-09,5495,8911,12411,18676,59479
2021-05-10,5495,8911,12411,18676,59486
2021-05-11,5495,8911,12411,18676,59486
2021-05-12,5502,8911,12418,18676,59493
2021-05-13,5509,8911,12418,18683,59493
2021-05-14,5509,8911,12425,18683,59500
2021-05-15,5509,8911,12425,18690,59500
2021-05-16,5509,8911,12425,18690,59500
2021-05-17,5509,8911,12425,18690,59507
2021-05-18,5509,8918,12432,18690,59514
2021-05-19,5509,8918,12432,18697,59514
2021-05-20,5509,8918,12432,18697,59521
2021-05-21,5516,8925,12432,18697,59521
2021-05-22,5516,8925,12432,18697,59521
2021-05-23,5516,8925,12432,18697,59521
2021-05-24,5516,8925,12432,18697,59521
2021-05-25,5516,8925,12432,18697,59528
2021-05-26,5516,8932,12432,18704,59528
total,5859,9387,12880,19243,61061
