,F,M
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,238,112
2020-12-09,581,287
2020-12-10,1036,532
2020-12-11,1526,819
2020-12-12,1939,1015
2020-12-13,2135,1113
2020-12-14,2513,1316
2020-12-15,3346,1666
2020-12-16,4263,2058
2020-12-17,5453,2499
2020-12-18,6643,3017
2020-12-19,7630,3402
2020-12-20,8897,3976
2020-12-21,10542,4592
2020-12-22,12033,5180
2020-12-23,13664,5922
2020-12-24,14434,6279
2020-12-25,14441,6293
2020-12-26,14539,6342
2020-12-27,14735,6440
2020-12-28,15099,6587
2020-12-29,16492,7189
2020-12-30,19054,8302
2020-12-31,21266,9268
2021-01-01,22015,9555
2021-01-02,22918,9926
2021-01-03,23597,10171
2021-01-04,24794,10633
2021-01-05,27146,11592
2021-01-06,30457,12901
2021-01-07,34734,14665
2021-01-08,39802,16646
2021-01-09,43946,18375
2021-01-10,46662,19390
2021-01-11,50309,20916
2021-01-12,54663,22638
2021-01-13,59563,24738
2021-01-14,65051,27356
2021-01-15,71176,30387
2021-01-16,75838,32452
2021-01-17,78827,33691
2021-01-18,82929,35728
2021-01-19,87521,38024
2021-01-20,92519,40523
2021-01-21,98028,43449
2021-01-22,104160,46760
2021-01-23,109361,49700
2021-01-24,112133,51408
2021-01-25,115542,53235
2021-01-26,119420,55531
2021-01-27,123697,58268
2021-01-28,128324,61243
2021-01-29,133455,64708
2021-01-30,137592,67459
2021-01-31,140623,69804
2021-02-01,143808,72338
2021-02-02,147791,75621
2021-02-03,152215,79408
2021-02-04,157059,83769
2021-02-05,162484,88781
2021-02-06,168707,95354
2021-02-07,171381,98357
2021-02-08,174832,101675
2021-02-09,179515,106484
2021-02-10,185367,113099
2021-02-11,192556,121338
2021-02-12,203231,133952
2021-02-13,214879,147714
2021-02-14,220997,155386
2021-02-15,228487,164185
2021-02-16,244804,185633
2021-02-17,274414,224805
2021-02-18,304514,264614
2021-02-19,329532,297570
2021-02-20,355523,332976
2021-02-21,362481,341992
2021-02-22,372330,355229
2021-02-23,397082,388381
2021-02-24,434742,439481
2021-02-25,472269,488971
2021-02-26,511497,539700
2021-02-27,544635,582365
2021-02-28,554043,593810
2021-03-01,562247,603575
2021-03-02,572677,616406
2021-03-03,586376,633493
2021-03-04,610673,663936
2021-03-05,644035,706517
2021-03-06,675073,745129
2021-03-07,682962,754740
2021-03-08,691950,766598
2021-03-09,701176,778260
2021-03-10,711893,791798
2021-03-11,722106,804195
2021-03-12,739606,825587
2021-03-13,765898,858081
2021-03-14,777182,872368
2021-03-15,790300,889119
2021-03-16,804902,907452
2021-03-17,817957,923580
2021-03-18,831565,939659
2021-03-19,846279,957054
2021-03-20,863429,977459
2021-03-21,869897,985523
2021-03-22,875875,992789
2021-03-23,881517,999537
2021-03-24,887362,1006404
2021-03-25,894327,1014629
2021-03-26,901488,1022875
2021-03-27,910392,1033144
2021-03-28,914291,1037750
2021-03-29,918057,1042426
2021-03-30,921767,1046906
2021-03-31,925841,1051533
2021-04-01,928676,1054879
2021-04-02,929992,1056384
2021-04-03,931784,1058582
2021-04-04,932302,1059212
2021-04-05,932750,1059702
2021-04-06,934108,1061249
2021-04-07,935571,1062992
2021-04-08,936936,1064693
2021-04-09,938329,1066429
2021-04-10,939778,1068207
2021-04-11,940422,1069012
2021-04-12,940919,1069656
2021-04-13,941493,1070356
2021-04-14,942347,1071245
2021-04-15,943257,1072190
2021-04-16,944335,1073282
2021-04-17,945539,1074423
2021-04-18,946113,1074962
2021-04-19,946750,1075599
2021-04-20,947520,1076369
2021-04-21,948395,1077174
2021-04-22,949340,1078077
2021-04-23,950411,1079057
2021-04-24,951468,1080114
2021-04-25,951937,1080513
2021-04-26,952553,1081087
2021-04-27,953225,1081752
2021-04-28,954128,1082564
2021-04-29,955150,1083439
2021-04-30,956214,1084293
2021-05-01,957264,1085140
2021-05-02,957754,1085511
2021-05-03,958111,1085756
2021-05-04,958846,1086288
2021-05-05,959665,1086953
2021-05-06,960596,1087744
2021-05-07,961583,1088563
2021-05-08,962682,1089466
2021-05-09,963242,1089879
2021-05-10,963788,1090404
2021-05-11,964691,1091272
2021-05-12,966126,1092378
2021-05-13,967708,1093582
2021-05-14,969381,1094786
2021-05-15,971075,1096165
2021-05-16,971887,1096718
2021-05-17,972517,1097264
2021-05-18,973840,1098286
2021-05-19,975513,1099546
2021-05-20,977284,1100904
2021-05-21,978733,1101989
2021-05-22,980084,1102955
2021-05-23,980105,1102969
total,1184176,1349957
