,F,M
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,7,7
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,14,7
2020-12-07,14,7
2020-12-08,63,49
2020-12-09,161,98
2020-12-10,280,147
2020-12-11,413,224
2020-12-12,525,259
2020-12-13,560,280
2020-12-14,686,336
2020-12-15,910,441
2020-12-16,1190,588
2020-12-17,1568,777
2020-12-18,1953,973
2020-12-19,2324,1197
2020-12-20,2807,1435
2020-12-21,3339,1673
2020-12-22,3808,1904
2020-12-23,4312,2142
2020-12-24,4536,2240
2020-12-25,4543,2247
2020-12-26,4564,2261
2020-12-27,4613,2282
2020-12-28,4718,2324
2020-12-29,5138,2520
2020-12-30,5922,2898
2020-12-31,6566,3290
2021-01-01,6811,3388
2021-01-02,7077,3535
2021-01-03,7252,3612
2021-01-04,7553,3745
2021-01-05,8211,4025
2021-01-06,9205,4438
2021-01-07,10605,5159
2021-01-08,12376,6076
2021-01-09,13902,6937
2021-01-10,14721,7413
2021-01-11,15666,7833
2021-01-12,16912,8435
2021-01-13,18550,9261
2021-01-14,20447,10381
2021-01-15,22666,11704
2021-01-16,24353,12537
2021-01-17,25333,13055
2021-01-18,26733,13762
2021-01-19,28399,14658
2021-01-20,30310,15750
2021-01-21,33187,17731
2021-01-22,36540,20097
2021-01-23,40019,22785
2021-01-24,41895,24178
2021-01-25,43638,25389
2021-01-26,45752,27076
2021-01-27,48489,29141
2021-01-28,52451,32515
2021-01-29,58268,37597
2021-01-30,65387,43729
2021-01-31,71624,49553
2021-02-01,77476,55083
2021-02-02,83839,60823
2021-02-03,91168,67438
2021-02-04,101241,76811
2021-02-05,115080,89859
2021-02-06,131964,105224
2021-02-07,141050,114128
2021-02-08,152950,125587
2021-02-09,174209,146832
2021-02-10,205429,178444
2021-02-11,251867,224350
2021-02-12,306488,278138
2021-02-13,361851,331695
2021-02-14,383810,352499
2021-02-15,408247,376369
2021-02-16,441777,409332
2021-02-17,476294,443170
2021-02-18,507430,473641
2021-02-19,527366,493682
2021-02-20,545447,511091
2021-02-21,551572,517398
2021-02-22,559678,525805
2021-02-23,569933,535990
2021-02-24,582407,548233
2021-02-25,596022,561400
2021-02-26,607460,572537
2021-02-27,615566,580314
2021-02-28,618940,583534
2021-03-01,622195,586719
2021-03-02,625618,590156
2021-03-03,629517,593845
2021-03-04,634137,598255
2021-03-05,639457,603260
2021-03-06,643804,607635
2021-03-07,645043,608930
2021-03-08,647332,611366
2021-03-09,649299,613347
2021-03-10,651427,615412
2021-03-11,653450,617379
2021-03-12,655914,619983
2021-03-13,658840,623000
2021-03-14,660282,624547
2021-03-15,662165,626472
2021-03-16,663985,628383
2021-03-17,665630,630098
2021-03-18,667212,631729
2021-03-19,668857,633500
2021-03-20,670390,635152
2021-03-21,670950,635852
2021-03-22,671741,636769
2021-03-23,672714,637784
2021-03-24,673589,638729
2021-03-25,674618,639800
2021-03-26,675514,640780
2021-03-27,676410,641760
2021-03-28,676767,642173
2021-03-29,677355,642831
2021-03-30,677922,643468
2021-03-31,678566,644119
2021-04-01,678965,644539
2021-04-02,679091,644728
2021-04-03,679273,644938
2021-04-04,679329,644987
2021-04-05,679371,645036
2021-04-06,679630,645309
2021-04-07,679917,645603
2021-04-08,680225,645918
2021-04-09,680519,646240
2021-04-10,680757,646506
2021-04-11,680876,646604
2021-04-12,681030,646786
2021-04-13,681226,647003
2021-04-14,681422,647220
2021-04-15,681611,647451
2021-04-16,681800,647647
2021-04-17,681933,647787
2021-04-18,681982,647843
2021-04-19,682108,647955
2021-04-20,682262,648109
2021-04-21,682430,648284
2021-04-22,682661,648522
2021-04-23,682850,648697
2021-04-24,682976,648830
2021-04-25,683032,648886
2021-04-26,683165,649040
2021-04-27,683340,649194
2021-04-28,683494,649362
2021-04-29,683648,649530
2021-04-30,683844,649740
2021-05-01,683935,649859
2021-05-02,683984,649894
2021-05-03,684026,649929
2021-05-04,684145,650034
2021-05-05,684313,650195
2021-05-06,684467,650342
2021-05-07,684628,650510
2021-05-08,684754,650622
2021-05-09,684796,650671
2021-05-10,684908,650755
2021-05-11,685076,650958
2021-05-12,685237,651119
2021-05-13,685454,651308
2021-05-14,685643,651469
2021-05-15,685755,651595
2021-05-16,685818,651658
2021-05-17,685930,651763
2021-05-18,686070,651910
2021-05-19,686224,652064
2021-05-20,686413,652225
2021-05-21,686532,652358
2021-05-22,686623,652442
2021-05-23,686623,652449
2021-05-24,686623,652449
total,728035,700420
