,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,7,0
2020-12-02,0,0,0,7,0
2020-12-03,0,0,0,7,0
2020-12-04,0,0,0,7,0
2020-12-05,0,0,0,7,0
2020-12-06,0,0,0,7,0
2020-12-07,0,0,0,7,7
2020-12-08,14,14,21,21,21
2020-12-09,42,42,56,49,56
2020-12-10,70,70,91,91,98
2020-12-11,105,112,133,140,147
2020-12-12,119,140,161,168,182
2020-12-13,126,147,175,182,196
2020-12-14,147,182,217,224,245
2020-12-15,182,245,287,294,329
2020-12-16,224,322,378,406,441
2020-12-17,301,406,504,525,595
2020-12-18,371,490,630,665,763
2020-12-19,476,581,742,798,917
2020-12-20,567,693,868,980,1120
2020-12-21,665,833,1036,1155,1323
2020-12-22,742,945,1190,1330,1505
2020-12-23,840,1057,1330,1498,1722
2020-12-24,882,1106,1393,1568,1813
2020-12-25,882,1106,1400,1575,1820
2020-12-26,889,1120,1407,1582,1820
2020-12-27,896,1134,1428,1596,1834
2020-12-28,917,1162,1456,1638,1869
2020-12-29,1022,1274,1554,1785,2009
2020-12-30,1260,1491,1785,2030,2240
2020-12-31,1435,1673,2037,2261,2443
2021-01-01,1477,1729,2121,2338,2534
2021-01-02,1526,1806,2191,2436,2632
2021-01-03,1561,1848,2240,2513,2695
2021-01-04,1624,1932,2324,2632,2786
2021-01-05,1750,2093,2541,2849,3003
2021-01-06,1953,2366,2863,3129,3325
2021-01-07,2275,2765,3276,3640,3794
2021-01-08,2681,3269,3794,4235,4459
2021-01-09,3038,3633,4340,4788,5033
2021-01-10,3227,3836,4613,5082,5369
2021-01-11,3430,4081,4914,5376,5684
2021-01-12,3689,4417,5278,5803,6153
2021-01-13,4102,4886,5789,6349,6671
2021-01-14,4662,5453,6454,6993,7259
2021-01-15,5138,5999,7161,7784,8274
2021-01-16,5516,6461,7707,8316,8897
2021-01-17,5705,6713,8022,8666,9275
2021-01-18,6069,7084,8449,9142,9737
2021-01-19,6461,7574,8953,9709,10346
2021-01-20,6958,8169,9611,10360,10948
2021-01-21,7672,8960,11081,11389,11809
2021-01-22,8589,10017,12509,12656,12859
2021-01-23,9520,11242,14063,14000,13972
2021-01-24,9982,11725,14854,14875,14630
2021-01-25,10430,12404,15540,15498,15155
2021-01-26,11018,13307,16352,16331,15813
2021-01-27,11900,14364,17276,17374,16709
2021-01-28,13160,15883,18809,19103,18004
2021-01-29,14805,18025,21280,21455,20286
2021-01-30,16156,20286,24633,24766,23261
2021-01-31,17297,22036,27139,28007,26691
2021-02-01,18501,23737,29512,30968,29834
2021-02-02,19684,25872,32235,34174,32683
2021-02-03,21420,28952,35420,37359,35448
2021-02-04,24612,33152,39697,41587,39004
2021-02-05,28574,38332,45080,47607,45339
2021-02-06,32914,43624,51422,55097,54117
2021-02-07,34944,46466,55223,59402,59129
2021-02-08,37646,50659,59794,65058,65373
2021-02-09,44121,57911,68103,74571,76314
2021-02-10,52829,68327,80598,88417,93695
2021-02-11,65660,83496,98819,110033,118209
2021-02-12,81382,101458,119952,135156,146664
2021-02-13,96936,118643,142289,160083,175581
2021-02-14,101787,125475,151347,170226,187467
2021-02-15,107674,133315,161028,181755,200837
2021-02-16,117201,145103,174804,197176,216811
2021-02-17,126434,156856,189056,213353,233751
2021-02-18,134512,167202,201551,227626,250159
2021-02-19,140609,174244,209496,236691,260008
2021-02-20,145922,180593,217007,244734,268282
2021-02-21,147700,182630,219660,247611,271355
2021-02-22,150129,185738,223237,251363,275009
2021-02-23,152999,189560,227766,255913,279664
2021-02-24,156905,193879,233240,261478,285138
2021-02-25,160937,198492,239001,267624,291361
2021-02-26,164423,202538,243558,272545,296919
2021-02-27,166936,205534,247079,275898,300426
2021-02-28,168007,206822,248640,277298,301700
2021-03-01,169127,208208,250026,278705,302841
2021-03-02,170331,209685,251587,280105,304059
2021-03-03,171654,211435,253365,281603,305305
2021-03-04,173446,213633,255276,283297,306733
2021-03-05,175294,215712,257502,285453,308749
2021-03-06,177338,217581,259217,287035,310254
2021-03-07,177884,218092,259707,287581,310702
2021-03-08,178885,219142,260694,288561,311409
2021-03-09,179816,220031,261520,289282,311990
2021-03-10,180754,221004,262374,290045,312655
2021-03-11,181685,221949,263200,290703,313292
2021-03-12,182770,222929,264145,291746,314293
2021-03-13,184212,224238,265370,292775,315238
2021-03-14,184653,224924,266035,293398,315812
2021-03-15,185486,225869,266749,294077,316442
2021-03-16,186354,226667,267512,294777,317051
2021-03-17,187215,227388,268163,295358,317590
2021-03-18,187971,228109,268772,295974,318101
2021-03-19,188825,228830,269451,296611,318633
2021-03-20,189637,229523,270109,297171,319095
2021-03-21,189945,229782,270396,297381,319284
2021-03-22,190337,230188,270760,297647,319571
2021-03-23,190869,230678,271117,297990,319837
2021-03-24,191359,231077,271488,298305,320082
2021-03-25,191933,231553,271901,298655,320369
2021-03-26,192451,232022,272230,298963,320628
2021-03-27,192948,232449,272573,299292,320894
2021-03-28,193165,232603,272727,299425,321006
2021-03-29,193494,232897,272951,299642,321195
2021-03-30,193851,233184,273161,299817,321356
2021-03-31,194187,233520,273392,300034,321531
2021-04-01,194439,233709,273539,300181,321629
2021-04-02,194523,233765,273602,300244,321671
2021-04-03,194642,233856,273658,300314,321727
2021-04-04,194663,233870,273679,300335,321755
2021-04-05,194698,233898,273700,300342,321762
2021-04-06,194845,234017,273798,300433,321832
2021-04-07,195013,234171,273903,300517,321916
2021-04-08,195195,234304,274015,300622,322007
2021-04-09,195342,234472,274134,300706,322091
2021-04-10,195503,234577,274232,300790,322154
2021-04-11,195573,234633,274260,300832,322175
2021-04-12,195657,234724,274330,300888,322210
2021-04-13,195769,234822,274407,300965,322266
2021-04-14,195888,234906,274491,301042,322315
2021-04-15,196021,235004,274568,301098,322357
2021-04-16,196112,235095,274645,301168,322427
2021-04-17,196189,235158,274687,301210,322469
2021-04-18,196210,235186,274708,301231,322483
2021-04-19,196280,235249,274757,301259,322511
2021-04-20,196378,235319,274813,301308,322553
2021-04-21,196469,235424,274869,301350,322595
2021-04-22,196574,235543,274967,301420,322672
2021-04-23,196679,235641,275030,301462,322728
2021-04-24,196742,235711,275079,301497,322770
2021-04-25,196777,235732,275100,301511,322791
2021-04-26,196868,235802,275149,301560,322826
2021-04-27,196959,235872,275205,301609,322875
2021-04-28,197043,235949,275275,301651,322924
2021-04-29,197113,236047,275331,301707,322966
2021-04-30,197232,236138,275415,301770,323022
2021-05-01,197295,236187,275457,301798,323050
2021-05-02,197316,236194,275485,301812,323071
2021-05-03,197330,236222,275492,301833,323078
2021-05-04,197386,236264,275541,301861,323106
2021-05-05,197491,236334,275597,301917,323162
2021-05-06,197568,236411,275646,301966,323197
2021-05-07,197659,236502,275716,302015,323239
2021-05-08,197715,236551,275765,302050,323281
2021-05-09,197743,236572,275779,302064,323302
2021-05-10,197785,236628,275814,302106,323323
2021-05-11,197883,236726,275891,302148,323379
2021-05-12,197960,236803,275954,302204,323421
2021-05-13,198065,236901,276031,302260,323498
2021-05-14,198163,236999,276094,302309,323547
2021-05-15,198240,237055,276129,302337,323575
