,F,M
2020-11-28,175924,76699
2020-11-29,175924,76699
2020-11-30,175924,76699
2020-12-01,175917,76699
2020-12-02,175917,76699
2020-12-03,175917,76699
2020-12-04,175917,76699
2020-12-05,175917,76699
2020-12-06,175917,76699
2020-12-07,175917,76699
2020-12-08,175896,76692
2020-12-09,175882,76678
2020-12-10,175847,76657
2020-12-11,175826,76643
2020-12-12,175819,76636
2020-12-13,175812,76629
2020-12-14,175784,76615
2020-12-15,175616,76517
2020-12-16,175245,76293
2020-12-17,174797,76069
2020-12-18,174531,75915
2020-12-19,174265,75768
2020-12-20,173985,75614
2020-12-21,173684,75474
2020-12-22,173369,75327
2020-12-23,172354,74900
2020-12-24,171591,74613
2020-12-25,171570,74599
2020-12-26,171542,74599
2020-12-27,171535,74599
2020-12-28,171535,74599
2020-12-29,169862,73920
2020-12-30,160727,70280
2020-12-31,154616,67795
2021-01-01,153608,67452
2021-01-02,153013,67179
2021-01-03,152817,67109
2021-01-04,152635,67004
2021-01-05,151326,66458
2021-01-06,148519,65408
2021-01-07,141442,62650
2021-01-08,131873,58996
2021-01-09,124453,56049
2021-01-10,122318,55167
2021-01-11,116396,52850
2021-01-12,108899,49903
2021-01-13,100751,46662
2021-01-14,91007,42889
2021-01-15,79282,37975
2021-01-16,71498,34832
2021-01-17,68572,33670
2021-01-18,63140,31563
2021-01-19,57939,29386
2021-01-20,52927,27307
2021-01-21,47075,24703
2021-01-22,37450,20650
2021-01-23,34111,19152
2021-01-24,32816,18564
2021-01-25,31857,18067
2021-01-26,30695,17528
2021-01-27,29610,16968
2021-01-28,28406,16317
2021-01-29,26957,15498
2021-01-30,26271,15106
2021-01-31,26054,14973
2021-02-01,25431,14581
2021-02-02,24780,14168
2021-02-03,23912,13671
2021-02-04,22729,13097
2021-02-05,21448,12460
2021-02-06,20909,12131
2021-02-07,20706,12012
2021-02-08,20034,11613
2021-02-09,19166,11137
2021-02-10,17962,10514
2021-02-11,16814,9842
2021-02-12,15540,9184
2021-02-13,15050,8876
2021-02-14,14973,8813
2021-02-15,14210,8428
2021-02-16,13566,8085
2021-02-17,12957,7770
2021-02-18,12348,7392
2021-02-19,11739,7091
2021-02-20,11564,6972
2021-02-21,11536,6958
2021-02-22,11263,6797
2021-02-23,10836,6580
2021-02-24,10465,6342
2021-02-25,10038,6125
2021-02-26,9772,5978
2021-02-27,9688,5915
2021-02-28,9653,5894
2021-03-01,9499,5796
2021-03-02,9268,5684
2021-03-03,9023,5530
2021-03-04,8757,5355
2021-03-05,8428,5159
2021-03-06,8358,5103
2021-03-07,8344,5089
2021-03-08,8204,4991
2021-03-09,8001,4872
2021-03-10,7805,4767
2021-03-11,7644,4662
2021-03-12,7462,4564
2021-03-13,7413,4529
2021-03-14,7406,4515
2021-03-15,7322,4452
2021-03-16,7154,4361
2021-03-17,7014,4249
2021-03-18,6825,4137
2021-03-19,6692,4032
2021-03-20,6615,3990
2021-03-21,6601,3983
2021-03-22,6517,3934
2021-03-23,6370,3850
2021-03-24,6251,3773
2021-03-25,6069,3668
2021-03-26,5838,3528
2021-03-27,5747,3465
2021-03-28,5726,3451
2021-03-29,5586,3381
2021-03-30,5446,3297
2021-03-31,5299,3199
2021-04-01,5152,3129
2021-04-02,5124,3108
2021-04-03,5103,3087
2021-04-04,5103,3087
2021-04-05,5096,3080
2021-04-06,5005,3038
2021-04-07,4900,2989
2021-04-08,4788,2940
2021-04-09,4676,2891
2021-04-10,4620,2856
2021-04-11,4592,2849
2021-04-12,4543,2807
2021-04-13,4487,2786
2021-04-14,4403,2737
2021-04-15,4340,2709
2021-04-16,4284,2681
2021-04-17,4270,2667
2021-04-18,4263,2660
2021-04-19,4235,2653
2021-04-20,4193,2625
2021-04-21,4151,2590
2021-04-22,4130,2576
2021-04-23,4088,2555
2021-04-24,4074,2548
2021-04-25,4074,2548
2021-04-26,4046,2527
2021-04-27,4025,2513
2021-04-28,3990,2492
2021-04-29,3955,2457
2021-04-30,3927,2443
2021-05-01,3927,2436
2021-05-02,3920,2436
2021-05-03,3920,2436
2021-05-04,3906,2422
2021-05-05,3885,2415
2021-05-06,3871,2401
2021-05-07,3850,2373
2021-05-08,3836,2373
2021-05-09,3836,2373
2021-05-10,3829,2366
2021-05-11,3815,2359
2021-05-12,3801,2338
2021-05-13,3780,2324
2021-05-14,3752,2310
2021-05-15,3752,2303
2021-05-16,3745,2303
2021-05-17,3738,2289
2021-05-18,3710,2275
2021-05-19,3696,2254
2021-05-20,3682,2240
2021-05-21,3668,2226
2021-05-22,3661,2226
2021-05-23,3661,2226
2021-05-24,3654,2226
2021-05-25,3647,2226
2021-05-26,3640,2219
total,175924,76699
