,1,2,3,4,5,0
2020-11-28,1293831,1491154,1665132,1735146,1815919,69797
2020-11-29,1293831,1491147,1665132,1735146,1815912,69797
2020-11-30,1293831,1491147,1665132,1735146,1815912,69797
2020-12-01,1293831,1491147,1665118,1735132,1815905,69797
2020-12-02,1293831,1491140,1665118,1735132,1815905,69797
2020-12-03,1293831,1491140,1665118,1735132,1815905,69797
2020-12-04,1293831,1491140,1665118,1735125,1815898,69797
2020-12-05,1293831,1491140,1665118,1735125,1815898,69797
2020-12-06,1293831,1491140,1665111,1735125,1815891,69797
2020-12-07,1293831,1491140,1665111,1735125,1815891,69797
2020-12-08,1293656,1490958,1664908,1734859,1815611,69790
2020-12-09,1293334,1490615,1664509,1734404,1815065,69776
2020-12-10,1293019,1490237,1664124,1733907,1814505,69748
2020-12-11,1292697,1489852,1663641,1733403,1813882,69734
2020-12-12,1292480,1489558,1663249,1732913,1813350,69713
2020-12-13,1292284,1489348,1662983,1732619,1813035,69706
2020-12-14,1292046,1488956,1662528,1732115,1812454,69692
2020-12-15,1291556,1488305,1661667,1731219,1811411,69664
2020-12-16,1290870,1487479,1660687,1730141,1810179,69622
2020-12-17,1290072,1486415,1659413,1728748,1808499,69573
2020-12-18,1289365,1485449,1658146,1727271,1806812,69524
2020-12-19,1288728,1484672,1657082,1726053,1805307,69482
2020-12-20,1287881,1483517,1655696,1724415,1803298,69412
2020-12-21,1286684,1482089,1653981,1722476,1801044,69321
2020-12-22,1285676,1480864,1652462,1720579,1798881,69244
2020-12-23,1284367,1479380,1650628,1718486,1796592,69160
2020-12-24,1283772,1478722,1649725,1717471,1795437,69132
2020-12-25,1283772,1478715,1649718,1717464,1795430,69132
2020-12-26,1283709,1478638,1649634,1717380,1795339,69132
2020-12-27,1283562,1478407,1649417,1717114,1795080,69111
2020-12-28,1283324,1478064,1648990,1716652,1794562,69097
2020-12-29,1282470,1476986,1647604,1715098,1792994,69041
2020-12-30,1280419,1474669,1644860,1712088,1789809,68936
2020-12-31,1278641,1472457,1642298,1709197,1786904,68831
2021-01-01,1278242,1471841,1641395,1708308,1785966,68789
2021-01-02,1277682,1471029,1640457,1707384,1784895,68754
2021-01-03,1277262,1470462,1639834,1706565,1784027,68740
2021-01-04,1276359,1469335,1638483,1705081,1782487,68684
2021-01-05,1274658,1467060,1635886,1702190,1779435,68572
2021-01-06,1272355,1463994,1632253,1698123,1775291,68453
2021-01-07,1269016,1459598,1627108,1692677,1769383,68257
2021-01-08,1265404,1454803,1621445,1686643,1763097,68026
2021-01-09,1262520,1451114,1616671,1681617,1757462,67837
2021-01-10,1260777,1448853,1613794,1678341,1753948,67711
2021-01-11,1257935,1445206,1609727,1673924,1749447,67529
2021-01-12,1254260,1440747,1604673,1668576,1743875,67270
2021-01-13,1250004,1435651,1599087,1662528,1737736,67011
2021-01-14,1245405,1430156,1592724,1655878,1731058,66787
2021-01-15,1240631,1424101,1585675,1648549,1723393,66507
2021-01-16,1236921,1419271,1580124,1642676,1717030,66241
2021-01-17,1234485,1416261,1576204,1638497,1712704,66094
2021-01-18,1230978,1412236,1571339,1633562,1707314,65912
2021-01-19,1227128,1407574,1565991,1627913,1701609,65674
2021-01-20,1222802,1402541,1560097,1621872,1695645,65422
2021-01-21,1218154,1397214,1553902,1615432,1689149,65121
2021-01-22,1213058,1391215,1547126,1608376,1682086,64876
2021-01-23,1209215,1386595,1541505,1602538,1676248,64666
2021-01-24,1206982,1383795,1538103,1599031,1672811,64540
2021-01-25,1204077,1380232,1534127,1594866,1669031,64351
2021-01-26,1200605,1376102,1529598,1590267,1664600,64148
2021-01-27,1197252,1371846,1525041,1585493,1659973,63966
2021-01-28,1193731,1367639,1520407,1580621,1655283,63791
2021-01-29,1190056,1363180,1515157,1575294,1649781,63560
2021-01-30,1187249,1359512,1510796,1570870,1645217,63385
2021-01-31,1185121,1356810,1507618,1567531,1641948,63259
2021-02-01,1182636,1353884,1504461,1564199,1638707,63147
2021-02-02,1179654,1350377,1500807,1560300,1635123,63000
2021-02-03,1176658,1346534,1496747,1555932,1630881,62860
2021-02-04,1173403,1342565,1492435,1551480,1626709,62699
2021-02-05,1170148,1338393,1487990,1546993,1622348,62531
