,False
2020-11-28,8072848
2020-11-29,8072827
2020-11-30,8072820
2020-12-01,8072785
2020-12-02,8072778
2020-12-03,8072778
2020-12-04,8072764
2020-12-05,8072764
2020-12-06,8072757
2020-12-07,8072750
2020-12-08,8071630
2020-12-09,8069565
2020-12-10,8067402
2020-12-11,8065057
2020-12-12,8063118
2020-12-13,8061830
2020-12-14,8059639
2020-12-15,8055677
2020-12-16,8050840
2020-12-17,8044582
2020-12-18,8038429
2020-12-19,8033179
2020-12-20,8026067
2020-12-21,8017450
2020-12-22,8009561
2020-12-23,8000454
2020-12-24,7996121
2020-12-25,7996086
2020-12-26,7995694
2020-12-27,7994539
2020-12-28,7992544
2020-12-29,7986048
2020-12-30,7972643
2020-12-31,7960169
2021-01-01,7956410
2021-01-02,7952063
2021-01-03,7948745
2021-01-04,7942291
2021-01-05,7929656
2021-01-06,7912317
2021-01-07,7887887
2021-01-08,7861273
2021-01-09,7839076
2021-01-10,7825286
2021-01-11,7805630
2021-01-12,7781256
2021-01-13,7753858
2021-01-14,7723849
2021-01-15,7690711
2021-01-16,7664125
2021-01-17,7646107
2021-01-18,7623203
2021-01-19,7597744
2021-01-20,7570227
2021-01-21,7540827
2021-01-22,7508592
2021-01-23,7482601
2021-01-24,7467124
2021-01-25,7448546
2021-01-26,7427182
2021-01-27,7405433
2021-01-28,7383334
2021-01-29,7358876
2021-01-30,7338877
2021-01-31,7324149
2021-02-01,7308875
2021-02-02,7291123
2021-02-03,7271474
2021-02-04,7251139
2021-02-05,7230251
2021-02-06,7210511
2021-02-07,7199339
2021-02-08,7186977
2021-02-09,7170730
2021-02-10,7151200
2021-02-11,7126546
2021-02-12,7093464
2021-02-13,7058296
2021-02-14,7037828
2021-02-15,7016422
2021-02-16,6976781
2021-02-17,6913753
2021-02-18,6853651
2021-02-19,6802474
2021-02-20,6751696
2021-02-21,6732572
2021-02-22,6706392
2021-02-23,6652317
2021-02-24,6567358
2021-02-25,6467300
2021-02-26,6357281
2021-02-27,6260646
2021-02-28,6207362
2021-03-01,6150452
2021-03-02,6080711
2021-03-03,5991986
2021-03-04,5873042
2021-03-05,5735037
2021-03-06,5591236
2021-03-07,5521516
2021-03-08,5434660
2021-03-09,5342729
2021-03-10,5233704
2021-03-11,5117399
2021-03-12,4952178
2021-03-13,4695551
2021-03-14,4565498
2021-03-15,4365781
2021-03-16,4127935
2021-03-17,3873030
2021-03-18,3565870
2021-03-19,3198972
2021-03-20,2736762
2021-03-21,2546117
2021-03-22,2374799
2021-03-23,2217733
2021-03-24,2070684
2021-03-25,1925910
2021-03-26,1773345
2021-03-27,1590736
2021-03-28,1502725
2021-03-29,1430513
2021-03-30,1368598
2021-03-31,1307544
2021-04-01,1276520
2021-04-02,1257963
2021-04-03,1235500
2021-04-04,1227205
2021-04-05,1222837
2021-04-06,1211077
2021-04-07,1197924
2021-04-08,1186311
2021-04-09,1172164
2021-04-10,1159018
2021-04-11,1153432
2021-04-12,1148028
2021-04-13,1142421
2021-04-14,1136849
2021-04-15,1131179
2021-04-16,1125656
2021-04-17,1120581
2021-04-18,1118229
2021-04-19,1114785
2021-04-20,1110816
2021-04-21,1106567
2021-04-22,1102213
2021-04-23,1097565
2021-04-24,1093428
2021-04-25,1091482
2021-04-26,1088129
2021-04-27,1084538
2021-04-28,1081178
2021-04-29,1077349
2021-04-30,1073429
2021-05-01,1070545
2021-05-02,1069152
2021-05-03,1068242
2021-05-04,1065785
2021-05-05,1062334
2021-05-06,1059156
2021-05-07,1055957
2021-05-08,1052730
2021-05-09,1051155
2021-05-10,1048530
2021-05-11,1044617
2021-05-12,1040536
2021-05-13,1035783
2021-05-14,1031541
2021-05-15,1027292
2021-05-16,1025248
2021-05-17,1022217
2021-05-18,1018465
2021-05-19,1013915
2021-05-20,1011171
2021-05-21,1008658
2021-05-22,1006572
2021-05-23,1006544
2021-05-24,1006523
total,8072869
