,F,M
2020-11-28,4058257,4012736
2020-11-29,4058250,4012736
2020-11-30,4058243,4012729
2020-12-01,4058222,4012722
2020-12-02,4058215,4012715
2020-12-03,4058215,4012715
2020-12-04,4058215,4012708
2020-12-05,4058208,4012708
2020-12-06,4058208,4012701
2020-12-07,4058194,4012701
2020-12-08,4057396,4012386
2020-12-09,4055863,4011847
2020-12-10,4054281,4011266
2020-12-11,4052573,4010643
2020-12-12,4051096,4010167
2020-12-13,4050116,4009866
2020-12-14,4048471,4009320
2020-12-15,4045538,4008291
2020-12-16,4041849,4007136
2020-12-17,4036942,4005792
2020-12-18,4032224,4004357
2020-12-19,4028178,4003160
2020-12-20,4022704,4001522
2020-12-21,4015921,3999688
2020-12-22,4009824,3997889
2020-12-23,4002803,3995810
2020-12-24,3999548,3994732
2020-12-25,3999520,3994718
2020-12-26,3999261,3994578
2020-12-27,3998400,3994291
2020-12-28,3996867,3993836
2020-12-29,3991848,3992345
2020-12-30,3981222,3989573
2020-12-31,3971485,3986843
2021-01-01,3968524,3986038
2021-01-02,3965115,3985093
2021-01-03,3962490,3984414
2021-01-04,3957506,3982944
2021-01-05,3947601,3980200
2021-01-06,3933923,3976553
2021-01-07,3914484,3971562
2021-01-08,3893428,3965990
2021-01-09,3875914,3961314
2021-01-10,3864924,3958507
2021-01-11,3849461,3954321
2021-01-12,3830127,3949281
2021-01-13,3808560,3943464
2021-01-14,3785138,3936877
2021-01-15,3759623,3929240
2021-01-16,3738875,3923388
2021-01-17,3724791,3919468
2021-01-18,3707095,3914246
2021-01-19,3687677,3908219
2021-01-20,3666852,3901527
2021-01-21,3644634,3894345
2021-01-22,3620260,3886491
2021-01-23,3601024,3879729
2021-01-24,3589572,3875690
2021-01-25,3576048,3870643
2021-01-26,3560508,3864826
2021-01-27,3544975,3858603
2021-01-28,3529113,3852366
2021-01-29,3511739,3845282
2021-01-30,3497578,3839451
2021-01-31,3487379,3834915
2021-02-01,3476942,3830092
2021-02-02,3464923,3824352
2021-02-03,3451672,3817947
2021-02-04,3438148,3811143
2021-02-05,3424253,3804150
2021-02-06,3411282,3797388
2021-02-07,3404072,3793426
2021-02-08,3395938,3789191
2021-02-09,3385445,3783444
2021-02-10,3373069,3776297
2021-02-11,3357704,3767015
2021-02-12,3337432,3754205
2021-02-13,3315676,3740800
2021-02-14,3303202,3732806
2021-02-15,3289748,3724868
2021-02-16,3266319,3708663
2021-02-17,3229450,3682532
2021-02-18,3194380,3657514
2021-02-19,3164315,3636395
2021-02-20,3134950,3615003
2021-02-21,3124135,3606701
2021-02-22,3109127,3595536
2021-02-23,3078516,3572072
2021-02-24,3030328,3535329
2021-02-25,2973922,3491684
2021-02-26,2912497,3443139
2021-02-27,2859346,3399676
2021-02-28,2830856,3374875
2021-03-01,2800266,3348569
2021-03-02,2763229,3315872
2021-03-03,2716630,3273753
2021-03-04,2654064,3217389
2021-03-05,2581985,3151484
2021-03-06,2508037,3081645
2021-03-07,2473443,3046519
2021-03-08,2431191,3001929
2021-03-09,2386608,2954581
2021-03-10,2333184,2899022
2021-03-11,2276295,2839613
2021-03-12,2195858,2754850
2021-03-13,2071538,2622557
2021-03-14,2011247,2552809
2021-03-15,1916355,2448019
2021-03-16,1803333,2323209
2021-03-17,1682982,2188697
2021-03-18,1538320,2026199
2021-03-19,1367324,1830374
2021-03-20,1153747,1581783
2021-03-21,1069985,1474928
2021-03-22,995659,1377999
2021-03-23,926436,1290205
2021-03-24,861420,1208207
2021-03-25,796208,1128687
2021-03-26,729589,1042790
2021-03-27,650237,939547
2021-03-28,613431,888363
2021-03-29,582547,847063
2021-03-30,555464,812252
2021-03-31,528045,778624
2021-04-01,514647,761019
2021-04-02,506898,750211
2021-04-03,497518,737128
2021-04-04,494263,732095
2021-04-05,492387,729610
2021-04-06,487081,723163
2021-04-07,481278,715820
2021-04-08,476021,709485
2021-04-09,469847,701519
2021-04-10,464394,693826
2021-04-11,461958,690683
2021-04-12,459599,687652
2021-04-13,457149,684509
2021-04-14,454622,681471
2021-04-15,452074,678356
2021-04-16,449617,675297
2021-04-17,447419,672427
2021-04-18,446397,671090
2021-04-19,444941,669102
2021-04-20,443184,666897
2021-04-21,441294,664545
2021-04-22,439411,662067
2021-04-23,437416,659428
2021-04-24,435652,657048
2021-04-25,434840,655914
2021-04-26,433433,653982
2021-04-27,431942,651896
2021-04-28,430472,650006
2021-04-29,428806,647843
2021-04-30,427126,645617
2021-05-01,425915,643944
2021-05-02,425334,643139
2021-05-03,424949,642614
2021-05-04,423864,641242
2021-05-05,422324,639331
2021-05-06,420882,637602
2021-05-07,419398,635901
2021-05-08,417991,634074
2021-05-09,417340,633150
2021-05-10,416199,631666
2021-05-11,414484,629468
2021-05-12,412503,627354
2021-05-13,410340,624792
2021-05-14,408296,622573
2021-05-15,406315,620291
2021-05-16,405419,619129
2021-05-17,404061,617442
2021-05-18,402395,615342
2021-05-19,400281,612857
2021-05-20,398307,610386
2021-05-21,396592,608272
2021-05-22,395080,606249
2021-05-23,394758,605822
2021-05-24,394275,605213
2021-05-25,393764,604562
2021-05-26,393162,603792
total,4058264,4012750
